gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,timepoint,n_CCS,n_ACS
TRIM33,9.305673841827824,0.24550515674790419,0.18159773532371,1.351917502221462,0.17640170788628795,0.5215662908948362,TP2M,14,19
BCAS2,19.577923547079358,-0.216558423335844,0.17130509968019886,-1.2641679888113453,0.20616973781966297,0.557438967922026,TP2M,14,19
NRAS,5.3872146522783995,0.30351293724733897,0.24077569482459246,1.2605630209828746,0.20746632877926252,0.5597186739658875,TP2M,14,19
CSDE1,33.26645976728039,0.10020262274842501,0.10784749094687769,0.9291140838666492,0.35282996634730523,0.7006891590760966,TP2M,14,19
SIKE1,4.995222322266093,0.46491895561662266,0.2539638880188313,1.8306498583064263,0.0671528216520762,0.3196833656841648,TP2M,14,19
ATP1A1,7.9317303046802605,0.5537928313911199,0.2163099773067107,2.560181635107311,0.01046174688879061,0.10392231848764426,TP2M,14,19
CD58,2.297944080905187,0.919905477933872,0.4365475112977078,2.107228776082825,0.035097753717661946,0.21873092224921198,TP2M,14,19
CD2,7.543864493291643,1.956244495371996,0.3704744008710725,5.280376972801373,1.28918364658067e-07,1.3492823548109747e-05,TP2M,14,19
TTF2,2.4745873814642767,0.5629411627271325,0.39392236576393125,1.4290662619154009,0.15298518935956382,0.48995682880681796,TP2M,14,19
MAN1A2,8.801775316239361,0.13482475518025003,0.19997591754334246,0.6742049584597022,0.5001810176665884,0.8032013318441131,TP2M,14,19
TENT5C,23.436548382666743,0.2069299420822973,0.15408641316683316,1.3429473619990697,0.17928901886109672,0.5244341611808845,TP2M,14,19
GDAP2,2.4147786822933663,0.6858780574889198,0.36958542689244483,1.855803848262992,0.0634815218672231,0.3118070756520341,TP2M,14,19
WDR3,1.99997437368572,-0.29586881537222065,0.3907542870832793,-0.7571735618838233,0.4489458872306261,0.7729012327841475,TP2M,14,19
WARS2,1.1227635239492721,0.3674289282782456,0.5002702143702512,0.7344609327596515,0.46266786198843746,,TP2M,14,19
AL359915.2,1.0697444198807784,0.0865977306871798,0.4762939966810018,0.18181570897518298,0.855727356019517,,TP2M,14,19
NOTCH2,7.660939070462256,0.3699053425760437,0.24141094374983926,1.5322641833476947,0.12545725573536656,0.4471090551110107,TP2M,14,19
SEC22B,5.993704768017675,0.15976153597214124,0.22515900581283668,0.7095498374377391,0.4779833358509794,0.7898322268984027,TP2M,14,19
NBPF26,0.6680161450462943,0.3718959285698935,0.6175695776914999,0.6021927601421941,0.5470458343191162,,TP2M,14,19
LINC00623,3.2465725781671364,-0.23402620944262287,0.29392546252814833,-0.7962093771314926,0.42591034813439865,0.7584573083428452,TP2M,14,19
SRGAP2C,2.141939313720653,0.787936929132825,0.3745129881860974,2.1038974721520076,0.03538739154674839,0.21976620038238068,TP2M,14,19
AC239800.3,1.6862552314812813,0.38304245551366073,0.44560076734124515,0.8596090572266077,0.3900045806531012,,TP2M,14,19
NBPF15,1.0581433724426752,0.41820326864231616,0.5502222287869747,0.7600624743284021,0.44721724205610025,,TP2M,14,19
SRGAP2B,1.3819590628059746,0.14812561868001783,0.46716831198864617,0.31707120298779556,0.7511895750528704,,TP2M,14,19
AC245014.3,3.963237748334655,-0.37654310171761984,0.30393528765783573,-1.2388923465232,0.2153853683932434,0.5684468256660364,TP2M,14,19
RNF115,7.2898723670898224,0.2859070079423951,0.20778572923194047,1.375970375825242,0.16883080505118397,0.512481807688778,TP2M,14,19
POLR3C,1.1679565341559912,-0.06003255557518643,0.4721135813798395,-0.1271570188676423,0.898816123140256,,TP2M,14,19
PIAS3,0.9384116401222959,0.669284137181123,0.629859885800554,1.0625920974955576,0.28796697229687773,,TP2M,14,19
PEX11B,1.0426576520641104,0.5446128068963464,0.5283922859982688,1.030697876043805,0.3026825210913674,,TP2M,14,19
RBM8A,37.703169050334395,-0.0948897166798855,0.10184232758755142,-0.9317316181556344,0.35147524195687596,0.6997200241159975,TP2M,14,19
LIX1L,3.108266971532974,0.469693404594656,0.324749806766548,1.4463238924490052,0.1480863774149827,0.48102726976833954,TP2M,14,19
POLR3GL,11.747228174749939,-0.009611954375917279,0.19883248793270134,-0.048341971052389736,0.9614437055738069,0.98921319858063,TP2M,14,19
TXNIP,257.57183577317215,-0.132761215251608,0.19404154430213255,-0.6841896446922316,0.49385542036660135,0.7993256197213461,TP2M,14,19
NBPF10,1.3652290665464295,0.04943793163726666,0.45775525336492107,0.10800079578301397,0.9139950609598237,,TP2M,14,19
NOTCH2NL,2.2633554562443567,-0.2643827677163861,0.4007526771210764,-0.6597155373125806,0.5094363940373451,0.8064187758816248,TP2M,14,19
NBPF12,1.3694379157115604,0.5551290284502631,0.44890985008151435,1.2366158335564728,0.21622973884248442,,TP2M,14,19
PRKAB2,0.9041124757163215,0.03733128574136594,0.5222002859398804,0.07148844369967235,0.9430090216181259,,TP2M,14,19
AC242426.2,1.1255800951046513,0.4107666060355309,0.5591889507340533,0.7345756841159204,0.46259795135630344,,TP2M,14,19
CHD1L,2.932929376616528,-0.4294851793111686,0.31536836853848527,-1.3618524308621562,0.17324446104921354,0.5184948819542694,TP2M,14,19
GPR89B,1.0742765042556792,0.994949064936773,0.5510484242072679,1.8055565014419481,0.0709876423922163,,TP2M,14,19
NBPF11,1.4751027876241922,-0.4095475899732737,0.46433868038423004,-0.8820018819762808,0.3777757895461714,,TP2M,14,19
NBPF14,5.283850267144436,0.00474877843073517,0.26618238249028037,0.017840318304719403,0.985766240515137,0.9952140829231129,TP2M,14,19
PDE4DIP,3.582318981262401,0.09202716711261717,0.28539141883681035,0.32245947508757866,0.747104633650421,0.9139016614827327,TP2M,14,19
NBPF9,1.4100245456259848,0.6002275317247493,0.4680276805737839,1.2824616078025417,0.19968076444055038,,TP2M,14,19
AC245297.3,13.934313844758918,0.5139388102253665,0.17765825427837978,2.892850728005327,0.003817626854872516,0.051458428647969116,TP2M,14,19
NBPF19,2.6596918302990185,0.13399736430681541,0.33427058163778833,0.40086496290006574,0.6885195470390486,0.8885210546286327,TP2M,14,19
HIST2H2BF,2.8576887325503546,-0.681534989560367,0.32784984796678057,-2.0788022132297086,0.037635533395009024,0.22873790877222822,TP2M,14,19
HIST2H2BE,2.166988847235832,-0.6898756007139702,0.4171312405703184,-1.6538574281100236,0.09815648427337388,0.3957380955981371,TP2M,14,19
HIST2H2AC,16.34724848420477,-0.6613817657455321,0.15180583479615464,-4.3567611655615055,1.3200116749999963e-05,0.000676001802108403,TP2M,14,19
HIST2H2AB,0.6371367241984324,-0.7204401256413884,0.6362660941857837,-1.132293756063366,0.2575109543071905,,TP2M,14,19
BOLA1,0.9230280447565307,-0.7337572596772758,0.5329516446998707,-1.3767801769154644,0.1685802213826264,,TP2M,14,19
SF3B4,3.5085452312749403,0.09011358127539092,0.2809510582851188,0.32074476538878366,0.7484038202423184,0.9139016614827327,TP2M,14,19
VPS45,1.656096540174055,0.6022800214797943,0.4440803023435728,1.3562412435348836,0.17502242337472784,,TP2M,14,19
PLEKHO1,19.926492289539834,-0.3829289434728881,0.17159921503201478,-2.2315308575359514,0.025645985865888756,0.18161440936072665,TP2M,14,19
ANP32E,15.986050778954457,-0.13064609742475092,0.14450008337568432,-0.9041247200189182,0.36592927184249124,0.7099436091799529,TP2M,14,19
APH1A,10.02656826428849,-0.2946860057100836,0.1785791557839658,-1.6501702251665742,0.0989081248287988,0.3965797883980625,TP2M,14,19
MRPS21,16.729239952190866,-0.25883547610881247,0.13803785251462913,-1.8751050628042862,0.060778271196029174,0.30460497635564,TP2M,14,19
PRPF3,4.835769207796949,-0.2559331937628101,0.2911160105606456,-0.8791450297423398,0.3793226450554016,0.7208649572387965,TP2M,14,19
RPRD2,7.934914958796991,-0.02946700166313608,0.2417230570541973,-0.12190397565809874,0.9029750669937555,0.9737081139082664,TP2M,14,19
TARS2,2.0691755935693807,-0.057614857663068016,0.3912626719823038,-0.14725365282398786,0.8829318132885581,0.9660146998278174,TP2M,14,19
MCL1,52.47169273546814,0.3294003143701244,0.1295596285397274,2.5424610897917095,0.011007485637403277,0.10775049256108071,TP2M,14,19
ENSA,18.916538462268726,-0.38529132685826367,0.1360567609326559,-2.831842564949577,0.0046280629459328265,0.05881772140393558,TP2M,14,19
GOLPH3L,0.9425251617582624,0.34126983891388074,0.6432041410869918,0.5305778012205379,0.5957113820811006,,TP2M,14,19
CTSS,45.08092478724452,-0.23700305810423228,0.10631945849484248,-2.2291597555091873,0.025803277181817408,0.18222175962096748,TP2M,14,19
ARNT,2.007182388156718,1.2971623727222292,0.4428245137298929,2.9292921518645914,0.0033973493927448362,0.048069454529155065,TP2M,14,19
SETDB1,2.207397309478251,-0.029160341582380064,0.36715811218478145,-0.07942175486430325,0.9366971654166012,0.9823097938516291,TP2M,14,19
CERS2,3.3023001620208823,0.42232258957168356,0.3106949783252252,1.3592836029992421,0.17405673787978937,0.5185273350734454,TP2M,14,19
PRUNE1,1.0433279393711785,1.802788593469726,0.6352853843569912,2.8377617962900747,0.004543107317995059,,TP2M,14,19
C1orf56,5.726684914407754,1.1226711488563466,0.2742358227196836,4.0938165470960755,4.243300916890918e-05,0.0017764454485595686,TP2M,14,19
CDC42SE1,21.914064511602536,-0.03685792111647748,0.14593559457650707,-0.25256292834819427,0.8006059802787693,0.9361042924876566,TP2M,14,19
MLLT11,1.0111892977584285,1.0534440090341113,0.5393368275926853,1.9532209838814993,0.05079341565326498,,TP2M,14,19
GABPB2,3.4540912118114915,0.7953620660604137,0.3128875686190959,2.5420059658192247,0.011021829223614832,0.10775049256108071,TP2M,14,19
SCNM1,5.180601087985251,-0.2743496712583669,0.2586656003652895,-1.060634544643463,0.28885601713710596,0.6485136510929915,TP2M,14,19
VPS72,2.1120153148306895,0.2899050783184808,0.3617163280145218,0.8014708097635062,0.4228591362962435,0.7567232770984071,TP2M,14,19
PIP5K1A,2.095090984376205,0.5345702090630116,0.3772846572787015,1.4168882798436266,0.1565155936579493,0.4952963450705314,TP2M,14,19
PSMD4,10.893839589444518,-0.048539671559899314,0.16259697215528465,-0.2985275243227935,0.765300571892076,0.9205192527405599,TP2M,14,19
PI4KB,3.206254787457578,-0.25718187460915104,0.2833395438897163,-0.9076808379039863,0.3640468708258149,0.709511601445302,TP2M,14,19
RFX5,3.5213654050585874,-0.7695542961187474,0.2884402935851914,-2.6679847206973455,0.007630772825734466,0.08525621695565493,TP2M,14,19
AL391069.3,0.7547706171265949,-0.37550832286760966,0.6758332817999475,-0.5556227149209313,0.5784687998256641,,TP2M,14,19
PSMB4,14.531909749940828,0.0194147204815379,0.15470982848436265,0.12549119000219336,0.9001346992643806,0.972560900966236,TP2M,14,19
POGZ,7.044188491939987,0.27618824885139975,0.2284633211563671,1.2088953598917889,0.22670304904934735,0.581617701877074,TP2M,14,19
SNX27,3.1186335653903274,-0.16977905780467023,0.3222970576519977,-0.5267781811026965,0.5983476364169638,0.8484365852916592,TP2M,14,19
MRPL9,6.1107461436374235,-0.032991132619239305,0.2135070978482601,-0.1545200742819621,0.8771996843120166,0.9640341280640126,TP2M,14,19
THEM4,2.3325710776508495,0.7310740014757711,0.39775362360119376,1.838007143358623,0.06606135271000708,0.31773811883247477,TP2M,14,19
S100A10,33.85545112203329,0.5537982934442821,0.2119251316051983,2.6131789526311096,0.00897043187267598,0.09508080410638482,TP2M,14,19
S100A11,14.582118184372668,0.5747101520225354,0.2688579095642288,2.137598082771822,0.032549377488423056,0.20819544311298083,TP2M,14,19
S100A9,32.001351921431734,1.049383325059804,0.24356500967070469,4.308432177834371,1.6441587694826188e-05,0.0008126026362783194,TP2M,14,19
S100A12,1.9711089411889822,0.9558985549467023,0.4783964483707796,1.998130542570074,0.045702509259147955,0.25753345874691685,TP2M,14,19
S100A8,15.87414344844334,0.9317644065977799,0.2573238437396491,3.620979669262617,0.0002934895796945232,0.008033712841099699,TP2M,14,19
S100A6,57.79755948462779,0.3491238022744098,0.1532456472411975,2.278197185757024,0.022714831886154606,0.16970076320909402,TP2M,14,19
S100A4,63.50690090030173,0.9659600430639144,0.2533642963409828,3.812534192915271,0.00013754919315710196,0.004370257177228101,TP2M,14,19
S100A13,0.7551786635210587,-0.10698291766227318,0.6258584015997356,-0.1709378948797647,0.8642725993559809,,TP2M,14,19
CHTOP,5.930664556184005,-0.053344812486475844,0.22928430411512127,-0.2326579339669582,0.8160270366749315,0.9418852448938514,TP2M,14,19
SNAPIN,2.5813663570850474,0.2748260582361462,0.3836250154297048,0.716392433189762,0.4737490659201855,0.7870383058249207,TP2M,14,19
ILF2,8.494537873052456,-0.11354602524547588,0.1835709411949496,-0.6185403011301865,0.5362192405061171,0.8193183724476586,TP2M,14,19
INTS3,2.118227034629114,0.1303992292354971,0.40154203385703274,0.3247461491962388,0.7453732039738524,0.9132504952500616,TP2M,14,19
GATAD2B,6.455706794276018,0.4122729698204605,0.23923069677821557,1.7233280485015174,0.08482921829476378,0.3640505019816809,TP2M,14,19
DENND4B,5.149228601760036,0.026065159377650613,0.225939836947969,0.11536327426691503,0.9081571874526249,0.9754534716420663,TP2M,14,19
CRTC2,3.0480948075188676,0.046823012090212265,0.3187582227984662,0.14689193483117124,0.8832173179400883,0.9660146998278174,TP2M,14,19
SLC39A1,1.9163413705993237,-0.3571057515885381,0.3789940019683091,-0.9422464464711995,0.346066479351014,0.6945727956968885,TP2M,14,19
JTB,24.434139496594508,-0.1361209876924227,0.12251076802892409,-1.1110940685661632,0.26652786072883605,0.6284871247307126,TP2M,14,19
RPS27,1851.7423408472598,-0.22660990518237117,0.048024293601004,-4.718651503030825,2.3741312576285713e-06,0.000157913010846192,TP2M,14,19
TPM3,72.85132960409283,0.2906116349981165,0.09299206281102482,3.1251230074193233,0.0017773072207814804,0.031078858698530214,TP2M,14,19
C1orf43,7.013800304069712,-0.14251876008084238,0.21330322873200291,-0.6681509742166393,0.5040372263128468,0.8043123183113297,TP2M,14,19
UBAP2L,4.670688623094622,0.3417496306775693,0.25667990556694864,1.3314233925819812,0.18304973651558332,0.5278626315970042,TP2M,14,19
HAX1,10.975632167579189,-0.18430071815344543,0.16933010372430948,-1.0884108265445227,0.27641378376173864,0.6374714514038542,TP2M,14,19
ATP8B2,2.4095333143801434,0.8956480940057607,0.38803779422847234,2.3081465448141714,0.020990987135184103,0.16081039337040393,TP2M,14,19
IL6R,2.0137713364525216,1.7593172130193098,0.5225122146746134,3.367035570862009,0.0007598088718126252,0.016689999199661895,TP2M,14,19
UBE2Q1,4.544915817638679,0.14814699652232477,0.2795081079096594,0.5300275459995164,0.5960928323114001,0.8478487341977842,TP2M,14,19
ADAR,16.27849220491564,0.23377000253528643,0.149423544067958,1.5644790383834533,0.11770511188884776,0.43563564875088917,TP2M,14,19
PMVK,4.292300487276077,-0.25767723086418015,0.2704277761692163,-0.9528504597950113,0.34066584360092156,0.6915341725350139,TP2M,14,19
PBXIP1,9.042744056415453,0.15485937694991656,0.19706616286019882,0.7858242871444944,0.4319704358433166,0.7609228922277917,TP2M,14,19
PYGO2,1.7625876473068902,0.24196327669797577,0.4435373084310458,0.54553083156384,0.5853884815244497,0.8443327949186546,TP2M,14,19
AL451085.2,0.869405615612229,0.12392473419576343,0.5638017670445986,0.21980196132652519,0.8260253920701753,,TP2M,14,19
SHC1,1.8285722802217315,0.5707039329998,0.4017305112141064,1.420613861951943,0.15542904637012506,0.494575919263495,TP2M,14,19
CKS1B,3.9392610864214843,0.16247803536060107,0.27192641621543695,0.5975073610791675,0.5501686938709942,0.827938949544943,TP2M,14,19
FLAD1,1.8992688582449975,-0.3807903673730496,0.3741275711058256,-1.0178088886834253,0.3087687870176993,0.6673268925614837,TP2M,14,19
ZBTB7B,1.6005839259329957,-0.0759432369186757,0.42975275870072993,-0.17671378573176502,0.8597332118492648,,TP2M,14,19
EFNA4,1.5498075781349883,-0.43381991180094126,0.43717891782085405,-0.9923166331152106,0.32104309195627645,,TP2M,14,19
SLC50A1,6.067255472560611,-0.23872354280585112,0.23138872995102155,-1.0316990929350023,0.30221310248410194,0.6622077125552197,TP2M,14,19
DPM3,4.8437739825713555,-0.004096197032119405,0.2553337863890936,-0.016042518657822132,0.9872004710684779,0.995692157735894,TP2M,14,19
KRTCAP2,10.790524963751231,-0.1276251974170496,0.22011053122107474,-0.579823222037774,0.5620338358749355,0.8348295789850785,TP2M,14,19
MTX1,2.905480353303816,0.30362138713709524,0.30759025681275426,0.9870968940408438,0.3235951402777756,0.6791248591840872,TP2M,14,19
GBA,0.7787278622643341,1.162275478790108,0.625499359554154,1.8581561452254074,0.06314684368558963,,TP2M,14,19
SCAMP3,3.961967097347545,0.37697059985479153,0.2743268355664281,1.374165961840464,0.16939016528420758,0.5132183083557706,TP2M,14,19
CLK2,2.7964978145289723,-0.2171514083779618,0.3518090581100269,-0.6172422323192388,0.537074963487701,0.8193183724476586,TP2M,14,19
FDPS,8.072079959232354,0.04831113244082965,0.2285373929252669,0.21139268205718825,0.8325808665979604,0.9458289659653218,TP2M,14,19
RUSC1,0.5931493551730437,-0.5882445163566191,0.6502803937604684,-0.9046013412074358,0.36567662454844563,,TP2M,14,19
ASH1L,21.444650524862187,0.08976876537300785,0.1270203220068193,0.7067275846473486,0.479735783895041,0.791430013261042,TP2M,14,19
ASH1L-AS1,0.9653237894214858,-0.5379732569853526,0.5575682124409517,-0.9648563978032118,0.3346167431468381,,TP2M,14,19
MSTO1,0.8598082632150773,-0.19426797984053842,0.5368076128828467,-0.3618949790917656,0.7174305121124396,,TP2M,14,19
YY1AP1,3.3557971456074878,0.46973565177651244,0.2849411453186771,1.6485357046317823,0.09924279016192289,0.39723707006126185,TP2M,14,19
DAP3,7.087385831502203,-0.13107248740295727,0.20716018770312972,-0.6327107966844977,0.5269225180233503,0.8150635863447476,TP2M,14,19
GON4L,9.178045577058626,0.23199642813747767,0.186000893144354,1.2472866351100091,0.21229241615522576,0.5659868402711876,TP2M,14,19
SYT11,2.2052373336679545,1.3710731653260015,0.4449104709983917,3.0816832929314395,0.002058337083752326,0.034479800638192115,TP2M,14,19
RIT1,3.48147330512169,0.0264334261638561,0.2742241773758803,0.09639349242216409,0.9232080603525257,0.9774944613274532,TP2M,14,19
KHDC4,4.5921921376970865,0.06800061461995494,0.25261545071508246,0.2691862846372403,0.7877863341422051,0.9306648837505626,TP2M,14,19
ARHGEF2,4.62985135842911,0.10974546477054622,0.25095054716649173,0.43731908939706843,0.6618799531523172,0.8750881713886385,TP2M,14,19
SSR2,32.77602947327568,-0.20967843888282156,0.1128011178698231,-1.8588329871411267,0.06305081514870452,0.31075824706504246,TP2M,14,19
UBQLN4,0.8427884358046227,0.6301820903548853,0.6109675375030229,1.0314493842510697,0.3023301325548602,,TP2M,14,19
LAMTOR2,8.981083859397302,-0.252820969965398,0.2184655432831538,-1.1572578730995398,0.24716701936355023,0.6031679729888829,TP2M,14,19
LMNA,9.386579719929278,1.2588879721234587,0.3183345099170755,3.9546072854350363,7.66604665890624e-05,0.002856505448766268,TP2M,14,19
SEMA4A,0.9149081012547293,-0.15167346907949392,0.6711351245575929,-0.2259954270453001,0.8212049770192665,,TP2M,14,19
SLC25A44,1.2175254410395875,1.324557364947792,0.5464505820820179,2.4239289121097256,0.01535361062552601,,TP2M,14,19
PMF1,6.846974815337418,-0.12761963309000074,0.22088782373780413,-0.5777576641865348,0.5634277415936625,0.834941162231168,TP2M,14,19
SMG5,1.9419356138149986,0.09296615423879477,0.39602850078320767,0.23474612068308168,0.8144057886372804,0.9415333169572309,TP2M,14,19
GLMP,0.6010946089695292,-0.10049517770982642,0.6386676359269771,-0.15735129205970394,0.874967998471632,,TP2M,14,19
CCT3,14.875369818387762,0.04736581105886205,0.17960428124587152,0.26372317369216847,0.7919932374823764,0.9321964898838098,TP2M,14,19
MEF2D,4.911619821943177,0.07330778562020676,0.2415517754418588,0.3034868424631052,0.7615188731446145,0.9192214756055328,TP2M,14,19
NAXE,5.166086187298952,-0.12864245312169062,0.24207643221783604,-0.5314125457943375,0.5951329295617708,0.8473583513056926,TP2M,14,19
GPATCH4,7.5185709175338085,0.07731188337242925,0.22546416030918584,0.34290098819435033,0.7316729483176118,0.9068819876656988,TP2M,14,19
ISG20L2,6.0042298269842105,0.3718918930021749,0.21454525318030784,1.7333960434427789,0.08302530035213719,0.360079867523559,TP2M,14,19
RRNAD1,1.6206341335222227,-0.14077905750542713,0.44124155249568353,-0.3190521307641449,0.7496869821806688,,TP2M,14,19
MRPL24,2.3026223682677434,-0.03255323026593983,0.35952989790460704,-0.09054387536520558,0.9278550296140053,0.9788829299974616,TP2M,14,19
HDGF,6.043031456594852,-0.05065506531066391,0.2203109351336357,-0.2299253338466276,0.8181497900840126,0.9425011421217088,TP2M,14,19
PRCC,3.13152448899236,0.13705278281992056,0.3079992881992039,0.4449775959588559,0.6563359449138895,0.8741361606172577,TP2M,14,19
SH2D2A,0.697458468203242,1.2973985395696308,0.7360840811933889,1.762568397711035,0.07797331101093181,,TP2M,14,19
ETV3,5.017618373225545,0.39082019939091456,0.26590112568201385,1.4697952044711877,0.14161722835989057,0.4731877062147142,TP2M,14,19
FCRL5,19.08407260887185,0.02875882791606064,0.2944829044210453,0.09765873497003374,0.9222032835908425,0.9772415877941064,TP2M,14,19
FCRL3,13.122267452733649,0.09985083633410011,0.26370388564610625,0.37864757316508074,0.7049495897899751,0.8950464773782858,TP2M,14,19
FCRL2,16.92798854215246,0.04032739925461364,0.19510176555911418,0.20669930453496987,0.8362447005728177,0.9480464960892392,TP2M,14,19
FCRL1,23.46723840129657,-0.39556102603554016,0.1809848080626002,-2.1856034783799143,0.02884462792175093,0.19403328631295028,TP2M,14,19
CD1D,1.1029413498527354,-0.4371929219534066,0.5446294780211376,-0.8027345922257236,0.422128154388547,,TP2M,14,19
CD1C,6.859815433265687,-0.12502384448971215,0.3292318515797331,-0.37974407363630786,0.7041354005131101,0.8946423127080894,TP2M,14,19
MNDA,6.391055927659252,0.3450601413358675,0.3345772528896921,1.0313317428355822,0.3023852775805759,0.6622719580019025,TP2M,14,19
PYHIN1,4.566021607443465,0.8752626194901201,0.3913783522464219,2.2363593041523977,0.025328244640430125,0.18058184925955034,TP2M,14,19
IFI16,33.43358659856469,-0.08975560359172835,0.13346226426102753,-0.6725167154079071,0.501254802406838,0.8040157193141388,TP2M,14,19
AIM2,8.579715570292967,-0.21443977357117944,0.31097873980449825,-0.6895640959442771,0.49046835263782995,0.7975649923327499,TP2M,14,19
DUSP23,2.029250345258638,0.3633623115799815,0.3710348610920873,0.9793212166384507,0.3274212904480577,0.6828078661978236,TP2M,14,19
TAGLN2,70.5911358852231,-0.2175268958819761,0.11842597100808486,-1.8368174989853001,0.0662368417277471,0.31773811883247477,TP2M,14,19
PIGM,0.5996022153895278,0.4640319218819601,0.6973533083859798,0.6654186856243062,0.5057827367728643,,TP2M,14,19
IGSF8,1.5243646328805094,-0.37289338584175696,0.4460084170681748,-0.8360680461883708,0.40311662338723286,,TP2M,14,19
PEA15,3.532875928189488,-0.005826917195594595,0.30232388931479287,-0.019273757058369125,0.984622718873222,0.9949680377993357,TP2M,14,19
DCAF8,3.147162427472529,0.0735290120096861,0.29934355609401786,0.24563419025660305,0.8059654199362294,0.9386088044117643,TP2M,14,19
PEX19,2.187408109916419,0.20423523547690653,0.36294367391100696,0.5627188188076384,0.5736263676163814,0.8389026308492786,TP2M,14,19
COPA,8.339637683888538,0.28958091368687894,0.18573957786739603,1.5590695155645167,0.11897992787220185,0.4367960120046016,TP2M,14,19
NCSTN,2.947096733861134,0.06537291741149653,0.304709504211318,0.21454177342023437,0.8301245947586902,0.9453650438449558,TP2M,14,19
SLAMF6,6.834048946809526,0.35186911488362155,0.24696432979820243,1.424777072750296,0.15422165179590733,0.49202645071036233,TP2M,14,19
CD84,7.419610125442945,0.27627200109605576,0.29565140470160867,0.9344518466769611,0.35007086408500976,0.6982127286951113,TP2M,14,19
SLAMF1,2.8585834009616744,-0.13264963925847684,0.3277580133698824,-0.40471821846436046,0.6856846489519777,0.8855049258920749,TP2M,14,19
CD48,78.85756649112723,-0.13353255570513228,0.07632393087247089,-1.7495502941043601,0.08019594310547436,0.35472624430184024,TP2M,14,19
SLAMF7,1.501775048279018,0.911945119328401,0.5228487902261885,1.7441851953676444,0.08112680200500313,,TP2M,14,19
LY9,14.94757641089951,-0.21952622949353306,0.16532898031088955,-1.3278145735897564,0.1842393712496082,0.529807757716022,TP2M,14,19
F11R,0.9537474607878923,0.5275081641135119,0.5743253253701079,0.918483202483843,0.3583659490513146,,TP2M,14,19
TSTD1,33.631453260238054,-0.06830220381348294,0.12914466434561456,-0.5288813452694712,0.5968877635686141,0.8484365852916592,TP2M,14,19
USF1,3.2258745831951625,-0.8764538210331365,0.2891950877018389,-3.0306663505182474,0.0024401472811457136,0.03885129351211195,TP2M,14,19
ARHGAP30,14.034152666575226,-0.010944670274429632,0.17514907705205185,-0.062487741634956094,0.9501744236210499,0.9862098480385727,TP2M,14,19
PFDN2,13.470020211972637,0.14256837527706923,0.16017227248609567,0.8900939785907415,0.37341542592898236,0.7157808524362566,TP2M,14,19
NIT1,1.4873209448614673,-0.21627672962892713,0.42707324174382316,-0.5064160160112752,0.6125646335136652,,TP2M,14,19
DEDD,1.4020528316502379,-0.5387272363623613,0.4392614667027317,-1.226438641218085,0.22003365224731286,,TP2M,14,19
UFC1,21.55757981672919,0.39808613325023096,0.13990588547547864,2.8453851808829276,0.004435774811318399,0.05661063745478753,TP2M,14,19
USP21,0.759095612389459,1.0518512826172293,0.7001238557018187,1.5023788634695667,0.13299929186529408,,TP2M,14,19
PPOX,1.014953654104987,0.8934630446237029,0.5569752904962959,1.6041340789599081,0.10868450147162205,,TP2M,14,19
B4GALT3,2.309813294728424,0.10482297000081854,0.37255065479583754,0.2813656845087626,0.7784299351764838,0.92659070892307,TP2M,14,19
NDUFS2,5.177828330197674,-0.2526521799031486,0.2564261030898658,-0.9852826091367359,0.3244852726703462,0.6796238038831236,TP2M,14,19
FCER1G,3.5290036280733443,0.26449442698518744,0.42939928949532913,0.6159638207507201,0.5379183982718012,0.8196627819914948,TP2M,14,19
SDHC,6.3067101888547334,0.12287699375780156,0.21272806033850672,0.5776247551088075,0.5635174900069841,0.834941162231168,TP2M,14,19
FCGR2A,1.2423778343829657,0.5645501654977951,0.5365501351293459,1.0521853011213933,0.2927145419714685,,TP2M,14,19
FCGR3A,1.3101156462502241,0.6242487675818422,0.5375688277436007,1.1612443567497641,0.24554254084439486,,TP2M,14,19
FCGR2B,10.718359636237068,-0.09383457792664696,0.2017240869802647,-0.46516298242473686,0.6418147456143868,0.8669188735125434,TP2M,14,19
FCRLA,12.649198344890243,-0.4337789902933606,0.20290354822988538,-2.1378580812293055,0.03252826333319661,0.20819544311298083,TP2M,14,19
DUSP12,2.6079286064371088,0.15875217017100812,0.3124905242544588,0.5080223489968527,0.6114376700105246,0.8530880018554997,TP2M,14,19
ATF6,6.223599996206033,0.40677633296692906,0.24700918398178268,1.6468065130603786,0.09959782222291254,0.3982234273935217,TP2M,14,19
UHMK1,14.320682357865895,0.3141258177654746,0.16975606628894466,1.8504541524353881,0.06424812020725006,0.31383244441660857,TP2M,14,19
UAP1,3.0636366793568683,0.5071933505465033,0.33116853999722745,1.531526365852111,0.12563935530252593,0.4471090551110107,TP2M,14,19
HSD17B7,2.105021869375237,0.17131739619513398,0.35443504864084846,0.48335342921667745,0.6288448092353525,0.8611676943097948,TP2M,14,19
MGST3,11.140652042373473,0.09969208976857977,0.1932508614737439,0.5158687987640587,0.6059460472884604,0.8514401451249709,TP2M,14,19
ALDH9A1,4.500388791610654,-0.30512613405686506,0.2610692232839119,-1.1687556664809986,0.24250208691709718,0.5988169916991936,TP2M,14,19
