variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
BMP2K,24.408529047885025,-0.8176619346961105,0.2936916254779283,-2.784083248426026,0.005367925470899463,,,BMP2K,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
OGA,35.69659626941859,-0.5196244513412327,0.18702997061209015,-2.77829510233395,0.005464496497285204,,,OGA,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
TANK,58.52727530773792,-0.4763674484108337,0.17152555666265915,-2.777238900601325,0.0054822867139924045,,,TANK,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RSRP1,90.92919935320852,0.5419306447334707,0.19590849201575633,2.7662437659409114,0.005670612892090607,0.16659869600211027,,RSRP1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ETHE1,29.457649283342903,0.5297294722205049,0.19208607538109643,2.757771333343805,0.005819689238823448,,,ETHE1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
HIST1H1C,17.385132790318238,0.8219306642323602,0.29828902127831386,2.755484129821428,0.005860534754565492,,,HIST1H1C,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
CAVIN2,16.023191356688844,-1.0993528179024334,0.399377584102987,-2.7526653013628946,0.005911229572514836,,,CAVIN2,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RPL10A,579.3800434635309,-0.3774072665209223,0.13759258580478267,-2.7429331625207656,0.006089307840008707,0.17127485728325395,,RPL10A,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
PTGER4,36.98463025223883,-0.5909381374360069,0.21579145213534687,-2.738468700165954,0.006172603573578427,,,PTGER4,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
MCEMP1,33.622506799414595,0.7222005755969859,0.2640573390505211,2.7350142139348383,0.0062377582444430426,,,MCEMP1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
SNRPA,12.850325065479176,0.6776901307204655,0.24790576180144128,2.7336602658846534,0.006263463337773965,,,SNRPA,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
FOLR3,20.51340107435807,1.0848994292152472,0.3970432952318132,2.7324461645469422,0.006286594449711248,,,FOLR3,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
CYBRD1,8.458268880683685,-1.0137739821734926,0.37121909311000145,-2.730931681558433,0.006315556213696654,,,CYBRD1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
CD63,191.13887196178007,0.5634327705137433,0.20726912982842477,2.718363178251132,0.006560578297506316,0.17127485728325395,,CD63,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
NIFK,21.645695287148715,-0.5508718305263233,0.20315480916020184,-2.7115864635619933,0.006696207458455193,,,NIFK,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
NDUFB6,22.05482599959433,0.5827414971513198,0.21536063541806966,2.7058867839058456,0.006812226627589044,,,NDUFB6,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ADK,12.048398461069736,-1.2170408712222092,0.44994973089900747,-2.70483742437303,0.0068337825837926705,,,ADK,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
CFD,191.20113747223726,-0.6108082499660832,0.22684756006490894,-2.6925934305456485,0.007089866761720663,0.17127485728325395,,CFD,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
DUSP6,305.45602097619854,-0.6213774829886524,0.2309378463839875,-2.6906697742191152,0.007130874150293458,0.17127485728325395,,DUSP6,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
LGALS2,158.565683557518,-1.7162397937547547,0.6383333707169017,-2.6886261512965777,0.007174672060521823,0.17127485728325395,,LGALS2,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RPS4X,855.4189782782564,-0.4150296006093448,0.15444700909533476,-2.6871973956657293,0.007205435700794802,0.17127485728325395,,RPS4X,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
