variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
RPL23A,1124.428068860454,0.023381862731702095,0.1227573907973527,0.19047213841731742,0.8489391738358664,0.9998769672548213,,RPL23A,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
C8orf82,9.605395069968662,-0.10121337695834849,0.5313987238217447,-0.19046597671600746,0.8489440017877763,0.9998769672548213,,C8orf82,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
PIM1,34.730064553610376,-0.06985005056205033,0.3670466130236357,-0.19030294268796968,0.8490717478577284,0.9998769672548213,,PIM1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
WAC,75.98123858393079,0.0421325831385187,0.22170753642925822,0.19003676562867872,0.8492803206453399,0.9998769672548213,,WAC,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
FGD5-AS1,25.687517154449896,0.06036249403329882,0.31799616447300877,0.18982145314026996,0.8494490443544199,0.9998769672548213,,FGD5-AS1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
H2AFZ,178.9787891729211,0.04715571140945455,0.2486425400842345,0.1896526290049935,0.8495813435680507,0.9998769672548213,,H2AFZ,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ARHGAP15,19.582855787582258,0.06204984361369819,0.32729157940636766,0.18958582352238473,0.8496336969257058,0.9998769672548213,,ARHGAP15,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CDK5RAP3,23.315886076310658,-0.06308662651822511,0.33288290187046543,-0.18951597142341056,0.8496884385300038,0.9998769672548213,,CDK5RAP3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
INO80D,18.292446149360085,-0.06894316608382697,0.3640559741161842,-0.18937518125117914,0.8497987749955737,0.9998769672548213,,INO80D,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SLAMF7,5.819100393577784,0.1239037825095275,0.6543354783857108,0.18935819102336676,0.849812090340455,0.9998769672548213,,SLAMF7,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
DNM2,25.10067105334386,0.05568862959240814,0.29410924719335363,0.18934674827071063,0.8498210581194549,0.9998769672548213,,DNM2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
MRPL42,12.969557571637404,-0.084267202676899,0.44583366452981255,-0.1890104076500578,0.850084659693523,0.9998769672548213,,MRPL42,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ANKRD10,23.173016260142504,-0.06215966043872014,0.3288905806230758,-0.18899799538484827,0.8500943879283751,0.9998769672548213,,ANKRD10,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
EML3,7.371763642814325,0.0998456699335227,0.5283059642752272,0.18899213085829733,0.8500989843166377,0.9998769672548213,,EML3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ZBTB10,20.804393453219635,0.07058215072556413,0.3738632026163409,0.1887913820660111,0.8502563264982985,0.9998769672548213,,ZBTB10,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
BRD7,34.24585352030797,0.05840086098093556,0.30953357294904016,0.1886737533009072,0.8503485239289013,0.9998769672548213,,BRD7,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
FES,25.61571628150912,0.060916948972910674,0.3228819817825611,0.1886663004129294,0.8503543655717275,0.9998769672548213,,FES,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SF3B1,90.20231544207586,0.03618782304706713,0.19185325654054342,0.18862240703962058,0.8503887697720796,0.9998769672548213,,SF3B1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
HLA-DRB1,597.9918843670608,0.05703971007993514,0.30259576432392793,0.18850135000195933,0.8504836573381751,0.9998769672548213,,HLA-DRB1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
S100A9,12621.895304802245,-0.03352759652275657,0.17788006077421561,-0.18848428754088056,0.8504970315005925,0.9998769672548213,,S100A9,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SEC63,29.64304282906428,0.05788502826104986,0.3075723244896648,0.18819972946881616,0.8507200845516952,0.9998769672548213,,SEC63,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
GBGT1,6.035760053841828,0.10802975865820116,0.5742737833275413,0.18811542820610636,0.8507861670445626,0.9998769672548213,,GBGT1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
PSMB2,38.961594852701744,0.04618913742001135,0.2456413363232371,0.18803487275949152,0.8508493142276513,0.9998769672548213,,PSMB2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
PTAFR,61.366312132000296,0.0575278422343079,0.3069475768187065,0.1874191118579371,0.8513320389999607,0.9998769672548213,,PTAFR,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SELENOS,45.91135388882382,-0.05297962317244521,0.2831507467778199,-0.18710748170484878,0.8515763622027019,0.9998769672548213,,SELENOS,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
B2M,4374.040843862932,-0.028653325390023392,0.15326777442693282,-0.18694944516000173,0.8517002709178161,0.9998769672548213,,B2M,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ATP1B1,8.173519751931286,0.1161279768839301,0.6214842408172521,0.186855867384862,0.8517736423942567,0.9998769672548213,,ATP1B1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ST3GAL2,6.916488634279086,0.10377728851346311,0.5560648985414623,0.18662801551701447,0.8519522994510412,0.9998769672548213,,ST3GAL2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ATF4,178.88741053978205,0.038140394095323514,0.2048233483665814,0.18621116391019038,0.8522791695392464,0.9998769672548213,,ATF4,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CEP135,10.230528041902483,-0.0892973372284134,0.4798167354723263,-0.18610717514992492,0.8523607152594993,0.9998769672548213,,CEP135,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
COPRS,8.733212710385406,-0.0948853316573312,0.509862010217663,-0.186100022664611,0.8523663241406723,0.9998769672548213,,COPRS,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
YIF1A,12.591863661014054,0.07231638680996735,0.3886262470126356,0.1860820965281228,0.8523803816045701,0.9998769672548213,,YIF1A,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ADRB2,28.22282495978561,0.07608450809236306,0.40897509603157434,0.18603701993260016,0.8524157303440417,0.9998769672548213,,ADRB2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
EP400,10.668002900934978,-0.08087452270489037,0.43655216609776426,-0.18525740790111855,0.8530271432874152,0.9998769672548213,,EP400,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
BRD9,22.125807678616194,-0.06256367821022697,0.3378733818430281,-0.18516900582388374,0.8530964784482267,0.9998769672548213,,BRD9,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
EIF1B,86.83357570664397,0.04960545207210418,0.2680710267364118,0.18504592859593177,0.8531930117734093,0.9998769672548213,,EIF1B,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
FO393401.1,7.0382911662569505,-0.10058633091539505,0.5444366175976046,-0.18475305970278955,0.8534227268578297,0.9998769672548213,,FO393401.1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
AL445524.1,15.973806331118451,-0.06885293668277014,0.37269602735358826,-0.1847428779203145,0.8534307132796958,0.9998769672548213,,AL445524.1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
VBP1,12.159022443299746,-0.08222539011251964,0.44513500626235636,-0.18472011626975288,0.8534485671964691,0.9998769672548213,,VBP1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
GALNT7,13.136149183203827,-0.08308248961526511,0.45003928461259923,-0.18461163826349916,0.8535336568415595,0.9998769672548213,,GALNT7,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ABCE1,13.083912754508985,-0.07975769402715233,0.43248551519176315,-0.18441702953170105,0.8536863112984218,0.9998769672548213,,ABCE1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CCDC115,11.906501600230163,-0.07621516589021814,0.41342577406929554,-0.18435030099851366,0.8537386555762104,0.9998769672548213,,CCDC115,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
NDUFS2,27.340817739266786,0.05711147353051247,0.3100526485683287,0.18419927645909587,0.8538571270712997,0.9998769672548213,,NDUFS2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CHURC1,46.497029003571356,-0.050073452318755096,0.272013060378412,-0.18408473567076233,0.8539469810143586,0.9998769672548213,,CHURC1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
FOXK1,8.655351670898208,-0.08997112141749751,0.4889565744269596,-0.1840063640067435,0.8540084624148843,0.9998769672548213,,FOXK1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
RBM15B,8.98843882624131,-0.0930342512480934,0.5056728361547653,-0.18398111307608284,0.854028271581923,0.9998769672548213,,RBM15B,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
PDK4,7.563234047970378,-0.224540368813466,1.221568850327398,-0.18381310947253277,0.8541600715001094,0.9998769672548213,,PDK4,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ANKIB1,13.976133103900994,0.06762413670417125,0.36807045820266254,0.18372606439101088,0.8542283605328838,0.9998769672548213,,ANKIB1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
C1orf35,13.508484030621732,-0.08389925742749406,0.45715851436428223,-0.18352333991670944,0.854387407160988,0.9998769672548213,,C1orf35,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
C6orf62,90.10707969241979,-0.044738341306413895,0.24389622620051757,-0.1834318718389377,0.8544591699918278,0.9998769672548213,,C6orf62,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SAR1B,22.74375604737961,-0.06073681153600099,0.33139936700131967,-0.18327377051314384,0.8545832139057948,0.9998769672548213,,SAR1B,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
BMP2K,24.216813073942234,0.06592279893202588,0.35970809827896544,0.18326748618514724,0.8545881445689847,0.9998769672548213,,BMP2K,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
C1orf52,20.29279082163688,-0.06865213346907838,0.3747262347659343,-0.18320610381592484,0.8546363052736856,0.9998769672548213,,C1orf52,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
THRAP3,43.71578456596933,0.046288717343462425,0.25276523174115917,0.18312928967566142,0.8546965745334707,0.9998769672548213,,THRAP3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
TRIM4,8.96676877931363,0.0854606926431624,0.46697577025846093,0.18300883704493226,0.8547910847627944,0.9998769672548213,,TRIM4,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SEC61B,159.92856771947285,-0.026111205103257443,0.14275775754109415,-0.18290568269637528,0.8548720239715485,0.9998769672548213,,SEC61B,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
LINC00528,13.617427729824856,0.07979763694694172,0.4363647204742447,0.18286913034632366,0.8549007048380092,0.9998769672548213,,LINC00528,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CMAS,8.89690458398878,0.08653072952373453,0.47335339011151967,0.18280365437616986,0.8549520811536693,0.9998769672548213,,CMAS,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SMUG1,7.039448439592635,0.11364936341109068,0.6220040127104999,0.18271483959700216,0.8550217714609071,0.9998769672548213,,SMUG1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
LSM7,85.71417988087092,0.03384894604612503,0.1853720035059113,0.18260009821302722,0.8551118072756074,0.9998769672548213,,LSM7,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
EPS15,29.842223759729077,-0.058431861421789,0.32043230998000544,-0.18235321346163588,0.8553055403708604,0.9998769672548213,,EPS15,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
TYK2,18.11246589161696,-0.06408347894724381,0.35149113472251586,-0.18231890541943374,0.8553324629476711,0.9998769672548213,,TYK2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
POLR2A,55.01115070015975,0.052288421599537616,0.2867984293714327,0.18231767068646976,0.8553334318837759,0.9998769672548213,,POLR2A,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
DEPDC5,6.44423063926572,0.10637134049919783,0.5837340579584196,0.18222568830612046,0.8554056141362595,0.9998769672548213,,DEPDC5,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SOCS6,7.429877753908337,0.09492996947603558,0.5217129467555063,0.181958239806771,0.8556154985408416,0.9998769672548213,,SOCS6,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
RPL29,1341.4759979098096,0.02375155953128468,0.13104453749349101,0.1812479938926445,0.8561729247024388,0.9998769672548213,,RPL29,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SPCS1,66.00703288940478,0.038503592370435435,0.21243983475865436,0.18124469176968647,0.8561755164933575,0.9998769672548213,,SPCS1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SEC61G,103.78094154654002,0.029629443787490613,0.1634950939982571,0.18122527754751144,0.8561907544808433,0.9998769672548213,,SEC61G,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
PARK7,108.87104114051148,0.031662649155195205,0.17471924470283645,0.1812201581402623,0.8561947726504262,0.9998769672548213,,PARK7,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SH3KBP1,82.75609916406238,-0.034082334507781746,0.18814647346714397,-0.18114787845722521,0.8562515046208107,0.9998769672548213,,SH3KBP1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SCP2,50.46719527787024,0.03900566299147648,0.21549039339966697,0.18100882538709387,0.856360648785653,0.9998769672548213,,SCP2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SAP30L,6.790986864573559,-0.104089155434039,0.5761880752855679,-0.18065135308892113,0.8566412450215563,0.9998769672548213,,SAP30L,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
NDUFS7,55.717670987670125,0.03955917142218857,0.21924986165327182,0.1804296300298178,0.8568152946244048,0.9998769672548213,,NDUFS7,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
PPIB,147.91449080164955,0.034990695161174826,0.19401212981078342,0.18035313150420354,0.8568753465485034,0.9998769672548213,,PPIB,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
RPS25,1066.1842339219238,0.019754173876009525,0.10975693915294603,0.17998109302667534,0.8571674113880161,0.9998769672548213,,RPS25,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
RNF181,52.1642076617804,0.04030491560911453,0.22415712212103173,0.17980653582513537,0.85730445240079,0.9998769672548213,,RNF181,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ARMH3,8.87273053296696,0.08359711804038746,0.4649587648504403,0.17979469226110295,0.8573137506778196,0.9998769672548213,,ARMH3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
POLR2C,12.26481098227186,0.08209962753136676,0.45669137723754416,0.17977047875958327,0.857332760544625,0.9998769672548213,,POLR2C,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
RANBP3,7.936314196622586,0.10303937347745008,0.5733092442652613,0.17972738885364173,0.8573665903617296,0.9998769672548213,,RANBP3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
HSPA13,10.143466716291256,0.09443487608546557,0.526070158129036,0.17951004181898927,0.8575372331677549,0.9998769672548213,,HSPA13,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SH3BGRL,186.49202658499271,0.031065254172090197,0.17324416161048667,0.17931486916099212,0.8576904721722844,0.9998769672548213,,SH3BGRL,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CNDP2,25.71659800459666,0.07118035221478655,0.3973289761492281,0.1791471462883008,0.857822163376396,0.9998769672548213,,CNDP2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ZBTB18,10.659115263404024,-0.07958525450937898,0.4446934981823909,-0.17896653500595394,0.8579639786159431,0.9998769672548213,,ZBTB18,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
PLOD3,6.997026134372675,0.09498801896040251,0.5312134827993471,0.17881326817956897,0.8580843266963143,0.9998769672548213,,PLOD3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
DPYD,64.36020255697572,-0.036248375524680604,0.2028325505217775,-0.17871084020505243,0.8581647569644636,0.9998769672548213,,DPYD,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ALDH16A1,6.665514637894954,0.09264225272873337,0.5187320051806592,0.17859367034133317,0.8582567649195112,0.9998769672548213,,ALDH16A1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
MRPS26,7.922414085896352,0.10346760833400147,0.5798442420438605,0.1784403479963762,0.8583771646169673,0.9998769672548213,,MRPS26,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
RPS19BP1,39.805613283373205,0.04303515098410827,0.24128190382955586,0.17836045845571893,0.8584399009173731,0.9998769672548213,,RPS19BP1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
NGDN,11.37888281607016,0.07125159073443743,0.3995426613864767,0.17833287310842613,0.8584615635681933,0.9998769672548213,,NGDN,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
TCF7L2,20.75145605292358,0.068838451420853,0.3861833355219424,0.17825329342037777,0.8585240577411901,0.9998769672548213,,TCF7L2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
USP1,18.068945327949333,-0.06366153288290516,0.35773756738346507,-0.17795596182009382,0.8587575609991784,0.9998769672548213,,USP1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
AGAP3,7.819055564620556,0.08308073374750653,0.4673885566643288,0.17775517299875576,0.858915253361317,0.9998769672548213,,AGAP3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
MPRIP,8.838967977141198,-0.0982310357183399,0.552710911824884,-0.1777258845750137,0.8589382559127894,0.9998769672548213,,MPRIP,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SCAF11,87.25192325332348,0.03636218192456261,0.20504263578177973,0.1773396142022955,0.859241636255409,0.9998769672548213,,SCAF11,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
GPR137,8.136875053683559,0.09717307925397009,0.5480548346414476,0.1773053955769652,0.8592685128846643,0.9998769672548213,,GPR137,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ADAP2,29.469063859534348,-0.05575030984695247,0.3145903684348853,-0.17721556487668444,0.8593390701602005,0.9998769672548213,,ADAP2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
DHDDS,9.53087562088006,-0.10812013897518201,0.6103700479373915,-0.1771386707793899,0.8593994673089047,0.9998769672548213,,DHDDS,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
PITHD1,19.901616380272866,-0.061067194537637245,0.3448033767732924,-0.17710729839455377,0.8594241092623172,0.9998769672548213,,PITHD1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
PXN,29.11473261672423,-0.050273696932160813,0.28403918444444626,-0.17699563893091513,0.8595118151272354,0.9998769672548213,,PXN,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CSNK2B,42.21062173754956,-0.04330278167746313,0.24471886493684228,-0.17694909498962752,0.8595483748030104,0.9998769672548213,,CSNK2B,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
COX7C,338.50870314815813,-0.02606961795136149,0.14750326537088054,-0.17673925987883954,0.8597132013597247,0.9998769672548213,,COX7C,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SRGAP2C,13.123783800898858,-0.07383654649145231,0.41831187503908457,-0.1765107588316814,0.8598926970577765,0.9998769672548213,,SRGAP2C,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CRTAP,69.76000802622278,0.04915969045205341,0.2786278076418373,0.1764349756333217,0.8599522290540936,0.9998769672548213,,CRTAP,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
NBEAL2,24.039890082563435,0.058625458018754864,0.3327252648518524,0.17619779503326308,0.8601385529970662,0.9998769672548213,,NBEAL2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
C8orf59,63.047773491440445,0.04664758410929427,0.2650351533073896,0.17600527147880676,0.860289801058204,0.9998769672548213,,C8orf59,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
NECAP2,27.803798368318116,-0.0591566106107956,0.33611084669885133,-0.1760032774657783,0.8602913675977883,0.9998769672548213,,NECAP2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
INAFM2,7.6598559278608915,0.09136161221152475,0.5201625191361697,0.1756405139748407,0.8605763715519255,0.9998769672548213,,INAFM2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
MAPK3,11.645801853607574,0.07190020509564178,0.40974769004867706,0.17547433906729334,0.8607069323932035,0.9998769672548213,,MAPK3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ADD3,44.80415051736295,-0.048246522611448676,0.2750142593800372,-0.1754328038124659,0.8607395665420237,0.9998769672548213,,ADD3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
GPS2,16.23361482191376,0.060506990187493746,0.34536388445949123,0.1751977925607065,0.8609242187891839,0.9998769672548213,,GPS2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
HLA-C,828.536111409442,0.02404296124182714,0.1373284164350589,0.17507637432924741,0.8610196220913614,0.9998769672548213,,HLA-C,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CLK3,10.193663954779616,-0.07930087593527695,0.45301139278512353,-0.17505271875776346,0.8610382094836606,0.9998769672548213,,CLK3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
RECK,11.619310910429698,0.11029794427748436,0.6314968647102167,0.17466111146584748,0.861345926536794,0.9998769672548213,,RECK,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
C1GALT1,16.428810305402394,0.06770229437715626,0.387763615718573,0.17459682041517924,0.8613964471507416,0.9998769672548213,,C1GALT1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
TUBB,33.646335006481365,-0.053759871298299976,0.308732128000605,-0.17413112022534508,0.8617624163954944,0.9998769672548213,,TUBB,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
YWHAB,245.77423135631247,0.02364491658138167,0.13606237751093114,0.17377997514031426,0.8620383824485054,0.9998769672548213,,YWHAB,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
ZKSCAN1,22.7311407095814,0.06179078033652605,0.3555847202903589,0.17377231588036096,0.8620444020733562,0.9998769672548213,,ZKSCAN1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
MAP4K5,10.395074398903862,0.08767959835164951,0.5049455770384137,0.17364168009135628,0.8621470735969226,0.9998769672548213,,MAP4K5,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
STAC3,16.450679588014495,0.06703630104696531,0.38623036064595756,0.17356559161959537,0.8622068754292427,0.9998769672548213,,STAC3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
HNRNPK,182.09668427293468,-0.028864590962315636,0.16677158071465295,-0.17307859551744073,0.8625896493321272,0.9998769672548213,,HNRNPK,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
HAVCR2,33.98754098036827,0.0585563024295846,0.33847407831976384,0.1730008475693822,0.8626507614046939,0.9998769672548213,,HAVCR2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CD300LF,36.48697657499329,0.05294348611656879,0.30640478504405516,0.1727893580674875,0.8628170022559662,0.9998769672548213,,CD300LF,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
POLR2F,27.28384333524417,-0.052786900719347184,0.30573611837074244,-0.1726551020554811,0.8629225370475719,0.9998769672548213,,POLR2F,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
TSC2,6.827232113460231,0.09337793291633623,0.540924467671878,0.172626565254539,0.8629449693217641,0.9998769672548213,,TSC2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
IL1RN,98.73035891906636,-0.07633028735111098,0.4423960871586607,-0.17253834192194364,0.8630143208210276,0.9998769672548213,,IL1RN,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
TUSC2,14.75158597179221,-0.06541724672874231,0.3791821907804108,-0.17252193884450195,0.8630272152362456,0.9998769672548213,,TUSC2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CNIH4,29.404341563092512,-0.06443864610087863,0.37379775423119393,-0.1723890670060669,0.8631316667770246,0.9998769672548213,,CNIH4,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CCDC9,7.476940356144965,0.09594620277028429,0.5567207116282644,0.17234171599196732,0.863168890339836,0.9998769672548213,,CCDC9,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
PTPN9,6.465040636963132,0.10741863574068301,0.6239632300118779,0.17215539405845784,0.8633153646222638,0.9998769672548213,,PTPN9,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
HAT1,13.335319895557667,-0.0719856765858323,0.41830917972666604,-0.17208725047073933,0.8633689358878966,0.9998769672548213,,HAT1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
AC091271.1,43.93292209543418,0.07655377656947991,0.445079658261972,0.17200016929198925,0.8634373959062145,0.9998769672548213,,AC091271.1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SF3A1,21.37116301880401,0.05424695049239419,0.3160207116878156,0.17165631392534364,0.863707732355964,0.9998769672548213,,SF3A1,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
FAU,1355.3096876487812,-0.023142821247201645,0.13488434500141017,-0.17157529472348848,0.8637714313545367,0.9998769672548213,,FAU,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
RPGR,27.523644537679306,-0.06465914209823734,0.37687229312618087,-0.17156777846916108,0.8637773408364827,0.9998769672548213,,RPGR,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
SRSF9,106.66971253804189,-0.034591489714545884,0.20172410121813814,-0.1714792109899636,0.8638469755521074,0.9998769672548213,,SRSF9,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
RUFY3,11.564486092787092,0.06795942986566789,0.3966936840802396,0.17131462534684994,0.8639763811001183,0.9998769672548213,,RUFY3,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
LY86,84.83285180439587,-0.035796778913259136,0.20933508271083096,-0.17100229187435204,0.8642219634856534,0.9998769672548213,,LY86,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
CUL5,23.644608285333703,-0.05182164826813632,0.3030804936798989,-0.1709831194971861,0.8642370388204108,0.9998769672548213,,CUL5,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
FKBP4,7.354650783430626,0.08933183116447033,0.5225200036098061,0.17096346656075437,0.8642524920725827,0.9998769672548213,,FKBP4,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
DPM2,9.21182215080199,0.08719148949399612,0.5101541181050825,0.17091205657196373,0.8642929163801346,0.9998769672548213,,DPM2,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
DDX56,7.466228200732737,-0.09635493558694162,0.5651368446049728,-0.17049841380328534,0.864618181702413,0.9998769672548213,,DDX56,False,Monocytes - CD14,0,TP4M,Harmony_leiden,9,3
