variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
GFM1,10.778510682015854,0.4722897644350969,0.3623182906081348,1.3035217284845872,0.19239670317653645,0.9998501290371472,,GFM1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ZNF511,22.28154837622376,-0.3170916253481828,0.24334080857216112,-1.3030762378442224,0.19254873513788628,0.9998501290371472,,ZNF511,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
C5orf24,15.43688067423357,-0.36227567014918427,0.27805474368819305,-1.302893327205507,0.19261118235646013,0.9998501290371472,,C5orf24,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
IFRD1,100.43978230677608,-0.258376285731269,0.19832611989352542,-1.3027849577755188,0.19264818760556013,0.9998501290371472,,IFRD1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RNF213,89.25958325830098,-0.26885038072637213,0.20643046066659843,-1.3023774682196094,0.19278738110489513,0.9998501290371472,,RNF213,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SOCS6,10.879846424731207,0.48638924963531893,0.3735344909470316,1.3021267417693176,0.192873062943257,0.9998501290371472,,SOCS6,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
XPA,16.51294104875637,-0.40785971569893725,0.31359269741895285,-1.3006033592486554,0.19339425661373766,0.9998501290371472,,XPA,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CHST12,5.914391942372412,-0.6901241303775185,0.5309300794640203,-1.2998399545834856,0.19365582839315076,0.9998501290371472,,CHST12,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
NME4,8.425931856694156,-0.5519959997227704,0.42503695293415555,-1.298701197418669,0.1940464930004684,0.9998501290371472,,NME4,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CANX,135.5231699787191,0.20101775876113498,0.15478749100062264,1.298669275286117,0.1940574526089176,0.9998501290371472,,CANX,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SAP30,70.2598769563459,0.6304477549903712,0.4857558618160593,1.2978695771850557,0.1943321557964841,0.9998501290371472,,SAP30,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CORO1B,29.504635770586887,-0.2921806124121303,0.22514313659802365,-1.297754916392575,0.1943715661465093,0.9998501290371472,,CORO1B,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CDC34,18.49071322318667,-0.4018255024094263,0.3098082482092968,-1.297013571239606,0.19462651731616554,0.9998501290371472,,CDC34,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
OAS3,8.080102047092947,-0.7114621101635449,0.548544666324441,-1.2969994128841738,0.19463138881016873,0.9998501290371472,,OAS3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ZNF844,7.046099259155425,-0.6731942893154353,0.5190606924188014,-1.2969471569468645,0.19464936939065525,0.9998501290371472,,ZNF844,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CAMK2G,10.288789729275216,-0.5361341032717286,0.41339730219143844,-1.2968979246590546,0.19466631068804352,0.9998501290371472,,CAMK2G,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SVBP,23.941459670462553,-0.3073534234145367,0.23705708864850128,-1.2965375773692556,0.19479034254560956,0.9998501290371472,,SVBP,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
GNPTAB,20.69184278092557,-0.36777525758365814,0.28373287419451704,-1.2962024884417331,0.19490573246208032,0.9998501290371472,,GNPTAB,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ARMC5,8.981806489557378,0.49015881872165795,0.37815152075707803,1.2961968729897893,0.19490766660426917,0.9998501290371472,,ARMC5,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
TMEM50A,87.22699313251461,0.2504470481865836,0.19323577946135348,1.2960697490118396,0.19495145595625474,0.9998501290371472,,TMEM50A,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
AKAP10,13.895361559248819,-0.47882979370385204,0.3696850070005524,-1.295237255058971,0.19523839667120202,0.9998501290371472,,AKAP10,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
EED,6.204481204656674,-0.6188974384261718,0.47818448633917315,-1.294264987900908,0.19557390576504163,0.9998501290371472,,EED,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
GPR155,12.38994614905801,-0.5626488169597476,0.4348050886529739,-1.2940253728465634,0.1956566567957979,0.9998501290371472,,GPR155,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
WDR61,18.44797090479321,0.32646199274467713,0.252308591127212,1.2938996301559844,0.19570009228588325,0.9998501290371472,,WDR61,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
LRPPRC,18.663308046812453,-0.3495732486426857,0.2701886178387908,-1.2938118986613272,0.19573040169605527,0.9998501290371472,,LRPPRC,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SOS2,42.06920977684333,0.2502005556424795,0.19347727202416484,1.293178020471728,0.19594949569560605,0.9998501290371472,,SOS2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
PSMB1,122.84580050070745,0.18655008579074728,0.1443837694165731,1.2920433269235185,0.19634214050030208,0.9998501290371472,,PSMB1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
MRPL40,19.67430156066613,-0.37097835716260436,0.2871835686190532,-1.2917812775517958,0.19643290088319376,0.9998501290371472,,MRPL40,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CHML,19.618272066251727,-0.4115777681656926,0.31919889693327497,-1.2894084914451582,0.19725611089101602,0.9998501290371472,,CHML,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
NACC1,6.568656720564296,0.4847137370977245,0.3762642327037985,1.288226982444274,0.19766696197429678,0.9998501290371472,,NACC1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SELENOS,63.25075664348635,0.24210656182505633,0.18800382780432617,1.2877746408282715,0.19782442226273445,0.9998501290371472,,SELENOS,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
FGL2,324.1734548458569,-0.2446454823728329,0.19001884954816656,-1.2874800734482892,0.19792701060629259,0.9998501290371472,,FGL2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
LCP1,479.6689836106031,0.17305567812917594,0.13444980952286265,1.2871396303447236,0.19804562446568708,0.9998501290371472,,LCP1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CUX1,87.48032649096908,0.21034284483712049,0.16350856911711292,1.2864331574356973,0.19829193274155021,0.9998501290371472,,CUX1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RSL1D1,86.5154726603387,-0.20208397266295366,0.1571411224404031,-1.286003113154518,0.19844197519686613,0.9998501290371472,,RSL1D1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
BNIP2,123.40518556514624,0.16909444010012445,0.1314889430632732,1.285997409065455,0.19844396591134472,0.9998501290371472,,BNIP2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
DPH3,34.7789095655771,0.2613488441985923,0.20330973207040867,1.2854713915420632,0.19862760763537546,0.9998501290371472,,DPH3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
IFIH1,10.711105746762478,-0.6575724194432377,0.5116712965661218,-1.2851461941607303,0.19874120174225696,0.9998501290371472,,IFIH1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ARL11,12.89488763777991,-0.51229968254864,0.39870560734758614,-1.2849071422816085,0.1988247348017621,0.9998501290371472,,ARL11,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
UNC93B1,35.489236079848226,-0.33106892365874235,0.2577130841082004,-1.2846415027951925,0.19891758860003883,0.9998501290371472,,UNC93B1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SNX13,25.819813592741195,0.31679750127626644,0.2466868923366411,1.2842088944229308,0.19906887390239725,0.9998501290371472,,SNX13,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CD2AP,9.922475010052036,-0.4894534329915245,0.3814993507094513,-1.2829731743483115,0.1995014744815563,0.9998501290371472,,CD2AP,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RAB12,7.12220660591533,-0.6110086150834018,0.4762613363751113,-1.28292718391518,0.19951758804658792,0.9998501290371472,,RAB12,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
IMP4,14.79964904132854,-0.3755788929218044,0.2928516014205601,-1.2824887796411288,0.19967123850223445,0.9998501290371472,,IMP4,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SH3GLB1,97.97876170410267,0.1995015287267572,0.1555682915509311,1.2824048315876948,0.1997006701908799,0.9998501290371472,,SH3GLB1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
STK11,14.678050019540315,-0.4173862705493431,0.32557189734832254,-1.2820095160203284,0.1998393080750468,0.9998501290371472,,STK11,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ZNF335,13.94201570280221,0.3646510030080024,0.284442883817361,1.2819832161529572,0.19984853397925528,0.9998501290371472,,ZNF335,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
HDGFL2,9.446397299299052,-0.47907031009816403,0.37378350530861887,-1.2816785740789012,0.19995542405616473,0.9998501290371472,,HDGFL2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CD300E,222.14881508283744,0.2983300853961424,0.23284175675068403,1.2812568053056748,0.20010347940246942,0.9998501290371472,,CD300E,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SEC61G,113.04021409829312,0.20298301600890295,0.15853631790265385,1.280356568729827,0.2004197611350118,0.9998501290371472,,SEC61G,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
HHEX,20.920532689015793,-0.32341752167920257,0.2526511893926376,-1.2800949896839358,0.2005117305561509,0.9998501290371472,,HHEX,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
OSBPL11,30.691182848425747,0.2922175684701135,0.22830463607557858,1.279945836813305,0.20056418548360433,0.9998501290371472,,OSBPL11,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
EPS15L1,7.62768840766024,0.48795187452547983,0.3813284498169906,1.2796104637869548,0.20068216794924687,0.9998501290371472,,EPS15L1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
NBPF9,7.024929078691994,0.5994879601270574,0.46853243098527,1.2795015253616553,0.20072050281032627,0.9998501290371472,,NBPF9,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
PPP3CB,17.95081717089336,-0.3497357159353705,0.2734529078767856,-1.2789614074718743,0.20091064639829537,0.9998501290371472,,PPP3CB,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
PMM1,7.722483411531728,-0.4857319077333182,0.37981406041376037,-1.2788676311882015,0.2009436728715086,0.9998501290371472,,PMM1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SAFB,19.10632822818668,0.35362223100888296,0.27653116376244696,1.2787789491699415,0.20097490887186498,0.9998501290371472,,SAFB,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
MED26,10.187892682868537,-0.5690687511602337,0.44501499881176154,-1.278763081423568,0.20098049825825315,0.9998501290371472,,MED26,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
DRAM2,38.97527326424431,-0.3461608452599227,0.2707436806335301,-1.2785555860432984,0.2010535985880465,0.9998501290371472,,DRAM2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
PSMD13,42.4569126737762,0.26189734548686705,0.20488009665663484,1.2782956947047386,0.20114518530092096,0.9998501290371472,,PSMD13,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RDH11,15.490056637763322,-0.37665300406921665,0.29475026530853354,-1.277871637112694,0.20129469017575308,0.9998501290371472,,RDH11,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
STK25,12.029517131423667,0.42364037736956117,0.3315588041482788,1.2777232034535324,0.2013470407885527,0.9998501290371472,,STK25,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SLC25A46,14.244490328824188,-0.39546355364508023,0.30950933108207745,-1.2777112478725525,0.20135125779789398,0.9998501290371472,,SLC25A46,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
UBTF,20.48767678851851,-0.37358103074895316,0.2926818149659937,-1.2764067039571934,0.20181178763508745,0.9998501290371472,,UBTF,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
TFE3,17.89621542662108,0.3597642608395562,0.281885029017202,1.2762801277310887,0.20185651238755264,0.9998501290371472,,TFE3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
MTSS1,24.73615737006143,-0.509226310616603,0.3990501610681927,-1.2760959906731688,0.20192158872657973,0.9998501290371472,,MTSS1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RAB27A,60.868196039292926,0.30117594924458974,0.23602262589337575,1.2760469387398787,0.20193892687276338,0.9998501290371472,,RAB27A,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
IL6ST,54.87453293971413,0.29971730771039506,0.23490883766323747,1.2758877473144123,0.2019952029612908,0.9998501290371472,,IL6ST,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RCHY1,12.081018239409737,0.36949594394824775,0.28980098264779686,1.2749989340005323,0.2023096193003424,0.9998501290371472,,RCHY1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
PELI1,84.59207216272931,0.29532411240290846,0.23178542956122042,1.274127165637501,0.20261835233348358,0.9998501290371472,,PELI1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RAP2B,163.2217812024261,0.22635380971347288,0.17767163121495555,1.2740008529533864,0.20266311388521485,0.9998501290371472,,RAP2B,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
C6orf226,13.282445071870194,-0.4160454113445715,0.3266059922457066,-1.2738450035282252,0.20271835232877744,0.9998501290371472,,C6orf226,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
DAPK1,20.659765720501575,-0.3684626045750429,0.28925493286426884,-1.2738334344947602,0.20272245323290838,0.9998501290371472,,DAPK1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
NR3C1,67.88561705980928,0.20503600310006054,0.1609788650195596,1.2736827475777508,0.20277587312019685,0.9998501290371472,,NR3C1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
DIP2A,14.437555643618708,0.4343185728600799,0.3411167803390782,1.2732254696715797,0.2029380450853051,0.9998501290371472,,DIP2A,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
KLF7,32.55620077088756,-0.2893668623572701,0.22729311980107925,-1.2730999627728112,0.20298257217335058,0.9998501290371472,,KLF7,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
KMT2D,13.240613179333279,0.3854383972152933,0.30278116275050593,1.2729933187187659,0.20302041273036076,0.9998501290371472,,KMT2D,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CNTLN,15.05735674320741,-0.3976940848029092,0.3127363586020925,-1.2716592550369623,0.20349421333407658,0.9998501290371472,,CNTLN,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ZNRF2,16.24865518015191,-0.33288067254791215,0.261791148618409,-1.2715505253125434,0.2035328647867536,0.9998501290371472,,ZNRF2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
FCGR3A,16.560643309172534,-0.5504452401092771,0.4329111497011327,-1.2714970277140838,0.20355188417807535,0.9998501290371472,,FCGR3A,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ABL2,9.724931674769799,0.4458034077313072,0.3506796171747263,1.2712555446562652,0.2036377519978898,0.9998501290371472,,ABL2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
GAS2L3,9.350880730952081,-0.7994039348362689,0.629119928337377,-1.2706701835831435,0.20384600719378165,0.9998501290371472,,GAS2L3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
PIGH,7.092529409642015,0.5503828164861325,0.4334672557225349,1.2697217822571494,0.20418375095502894,0.9998501290371472,,PIGH,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
DNAJC7,67.99430641263784,0.2133218201693319,0.1680667267793883,1.269268606922698,0.20434527899188382,0.9998501290371472,,DNAJC7,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
LINC00528,13.302246086614659,-0.44215548356043405,0.3483888441186593,-1.2691436336860384,0.20438984030962637,0.9998501290371472,,LINC00528,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ARFGEF2,16.605155053978223,0.3440731324916709,0.2711278045766059,1.2690440695633436,0.20442534663752565,0.9998501290371472,,ARFGEF2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CLNS1A,35.466025503374716,-0.2795601980255226,0.22032900519142465,-1.268830664317833,0.20450146583862683,0.9998501290371472,,CLNS1A,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SIN3A,20.63394604512574,-0.36317672327026823,0.2862391120391948,-1.2687879049196407,0.2045167201039767,0.9998501290371472,,SIN3A,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CPQ,26.37122489048191,-0.34746079318122186,0.27387005459672153,-1.268706772972547,0.2045456659164958,0.9998501290371472,,CPQ,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
MRPS18B,12.734085021170387,-0.5012752849465492,0.3951871845835278,-1.2684502547187184,0.20463720470067037,0.9998501290371472,,MRPS18B,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
THRAP3,51.47418613760433,0.2008586614239408,0.1583828415477393,1.2681844792095018,0.20473207836710727,0.9998501290371472,,THRAP3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CD163,77.5536403661958,0.4275224927703057,0.33720007246244077,1.2678600263881188,0.2048479413800257,0.9998501290371472,,CD163,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
MTMR14,34.19301230272344,-0.27242294841052406,0.21490912136302384,-1.267619292669984,0.20493393887307831,0.9998501290371472,,MTMR14,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
PHTF2,12.404845984964622,-0.485785703846967,0.3834005098862478,-1.26704501251471,0.20513919541398573,0.9998501290371472,,PHTF2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ZMIZ1,53.8564060896881,-0.30230629096550204,0.2386364712097314,-1.2668067434663535,0.20522440028034483,0.9998501290371472,,ZMIZ1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RAB11FIP4,8.348743149613481,-0.5370640422072503,0.42401943232082423,-1.2666024273172782,0.20529748409581672,0.9998501290371472,,RAB11FIP4,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
NUB1,26.10289068088735,-0.3311262702451822,0.26144773769408347,-1.2665103671029987,0.205330420183935,0.9998501290371472,,NUB1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
C4orf48,85.66250442584993,-0.2572965304568243,0.2031884929581792,-1.2662947921454477,0.2054075607724254,0.9998501290371472,,C4orf48,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
DGLUCY,9.29768875474671,-0.4203126709394977,0.3319247110751539,-1.2662891822005113,0.20540956849664826,0.9998501290371472,,DGLUCY,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ZNF385A,106.36286879146353,0.24826509544529518,0.19608325230642001,1.2661208569578926,0.20546981648286744,0.9998501290371472,,ZNF385A,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
FHL3,9.681583228637681,-0.494883300265427,0.3910282255155537,-1.2655948291531764,0.20565817830272215,0.9998501290371472,,FHL3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
C16orf72,118.40329660342913,0.2050752107097714,0.1620592494924341,1.2654335457683674,0.2057159563293064,0.9998501290371472,,C16orf72,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
NDUFB3,61.49051910369408,0.25229919796302314,0.19942641771938188,1.265124254089746,0.20582678971877033,0.9998501290371472,,NDUFB3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
DMXL2,119.10483555896492,-0.26298142334813507,0.20795545873134005,-1.2646045694231265,0.20601311423815716,0.9998501290371472,,DMXL2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
NDUFB9,98.3084300362119,0.17587424123328163,0.13912993595504416,1.2641006410734663,0.2061939065624785,0.9998501290371472,,NDUFB9,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
UGCG,15.609954113363452,-0.39545476912837835,0.3133066219622621,-1.262197289835805,0.20687780368699138,0.9998501290371472,,UGCG,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
SMC3,25.187535057195337,-0.31930551415494896,0.2531274684803417,-1.261441581476357,0.2071497949790173,0.9998501290371472,,SMC3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
UBR4,45.99239817046854,0.27142994237246193,0.21518155614195628,1.261399662866079,0.20716488973718106,0.9998501290371472,,UBR4,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
WDR43,15.842970060743454,-0.477395258826733,0.37892752334262214,-1.2598590216289922,0.20772022362515918,0.9998501290371472,,WDR43,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ELK3,38.59159034455652,0.33199596745266485,0.2635653200154267,1.259634489974754,0.20780124754358487,0.9998501290371472,,ELK3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
DNAJC15,56.95375325534342,-0.27726679788148006,0.22014621370910892,-1.2594665754635581,0.2078618557233607,0.9998501290371472,,DNAJC15,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CNBP,176.5287245147399,-0.14382302864360733,0.11423181016724049,-1.2590453432633515,0.20801395449027527,0.9998501290371472,,CNBP,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ZCCHC2,27.93357018559536,-0.3310264349331545,0.2629484338122621,-1.258902478078642,0.208065558656772,0.9998501290371472,,ZCCHC2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
MYLIP,70.39457020450098,-0.4621269394112777,0.36733602658800285,-1.2580495948185082,0.20837382075150035,0.9998501290371472,,MYLIP,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
AC022098.1,9.109776573905748,-0.549916076328386,0.4371587380571673,-1.2579322531040737,0.208416258080656,0.9998501290371472,,AC022098.1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
NRDE2,12.343546161650995,0.3635145535120605,0.2891184698978795,1.2573204113886558,0.20863763577672478,0.9998501290371472,,NRDE2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
LBR,52.50637634457393,0.2861327689278223,0.22768402938358623,1.256709878608858,0.20885870969213283,0.9998501290371472,,LBR,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RHOT2,11.360873754967926,0.36525677184239647,0.2909216721266099,1.2555158547398826,0.20929155620840778,0.9998501290371472,,RHOT2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
R3HDM2,35.22694691890512,-0.2379252378067564,0.18957218773463802,-1.2550640505336292,0.20945550942683477,0.9998501290371472,,R3HDM2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
TRAF3IP3,34.77059236181285,-0.32834435372825943,0.2617101656380069,-1.2546106221277615,0.20962014554084418,0.9998501290371472,,TRAF3IP3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CPSF1,7.433656392550205,0.45746792794499713,0.3647054097059462,1.2543491699611564,0.20971511924849096,0.9998501290371472,,CPSF1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CD53,145.83103918713135,0.15915267806161618,0.12688461953594082,1.2543102437765141,0.209729262029132,0.9998501290371472,,CD53,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
MRPL21,34.15418553038204,0.2644379135789122,0.21089719270394958,1.2538711880822486,0.20988882891178373,0.9998501290371472,,MRPL21,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
HMG20B,14.848152438744485,-0.3903984927368983,0.31141530125531125,-1.2536265596558898,0.20997777282314234,0.9998501290371472,,HMG20B,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
THEMIS2,83.10477685508832,0.24941236489295687,0.198974114603295,1.2534915176791879,0.21002688412480386,0.9998501290371472,,THEMIS2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
INTS3,6.935355871782561,0.5098520573498292,0.4067660502954374,1.2534282469727245,0.2100498969173299,0.9998501290371472,,INTS3,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
GNS,64.61611628936973,0.28336687300072283,0.22614480464136238,1.2530328673705664,0.21019374554614378,0.9998501290371472,,GNS,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
PGM2,11.9839087757916,0.46033683482627696,0.36768233800317335,1.2519960499769884,0.21057130329719653,0.9998501290371472,,PGM2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
PSMG4,10.051863254543541,-0.4586874775652801,0.36640705626289427,-1.251852194779173,0.21062372700178478,0.9998501290371472,,PSMG4,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
HCCS,18.617750861367643,-0.3822941116544016,0.3054771954665445,-1.2514653051941809,0.2107647641304956,0.9998501290371472,,HCCS,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ADPGK,61.80601819263703,0.22280290270098932,0.1780769851205342,1.2511605727723978,0.21087589968853837,0.9998501290371472,,ADPGK,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
CRTC1,6.0014617035877285,0.5122588493362221,0.4095953832167069,1.2506460529736938,0.21106364064856387,0.9998501290371472,,CRTC1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
MBNL1-AS1,6.732532727561745,-0.6766324893356719,0.5416293784650096,-1.2492536709387225,0.21157230715986108,0.9998501290371472,,MBNL1-AS1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ZRANB1,21.236495724701527,0.3002795793864302,0.2405404437457542,1.2483538099057425,0.21190151642696697,0.9998501290371472,,ZRANB1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
ANAPC5,39.312136680442784,0.21710401132586987,0.17395282427184589,1.2480625838335868,0.21200813914926453,0.9998501290371472,,ANAPC5,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RYBP,74.12330331033414,0.30560934900764697,0.24498987280266205,1.2474366614076884,0.2122374309747136,0.9998501290371472,,RYBP,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
RAC1,280.67308831288096,0.14249870844367263,0.11430413838377045,1.2466627233148841,0.21252119247015222,0.9998501290371472,,RAC1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
HAL,7.171776907199998,0.5430474886455348,0.4356571643349893,1.2465019127470836,0.212580187428285,0.9998501290371472,,HAL,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
UPF2,23.878257687098767,-0.34845308969722405,0.27972720449393934,-1.2456889573097412,0.21287860926392976,0.9998501290371472,,UPF2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
DTNBP1,10.218601202226543,-0.5065662981725534,0.40698847782447606,-1.2446698758656818,0.21325312347047298,0.9998501290371472,,DTNBP1,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
AGPAT2,26.61609821736083,-0.3033975354859406,0.2438045934550256,-1.2444291191827281,0.21334167137786153,0.9998501290371472,,AGPAT2,False,Monocytes - CD14,2,TP1M,DRVI_leiden,15,3
