variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
STAT3,15.810038980926729,-1.3408672430048068,0.6018498581478482,-2.227909876279167,0.025886525456353372,0.9996623080800267,,STAT3,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
IK,23.792802737827678,-0.9547233935634316,0.4289719934002124,-2.2256077512097994,0.026040466551890448,0.9996623080800267,,IK,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
SDF2,7.240522567334961,-2.4315638548951624,1.1023720370623549,-2.205756108776934,0.027401080968514173,0.9996623080800267,,SDF2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
CCL3,107.3216659457768,1.4561629641942757,0.6628955379267156,2.1966703362472435,0.02804399888506971,0.9996623080800267,,CCL3,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
KTN1,24.375058961113346,-0.94809984603335,0.43199746472404493,-2.1946884494773258,0.02818595384996023,0.9996623080800267,,KTN1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ELOC,18.462267534259055,0.8511284166112214,0.39090219069315774,2.1773436856467314,0.029454934007518686,0.9996623080800267,,ELOC,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
COQ7,9.341503802799673,1.3280746955802585,0.6146575456944459,2.1606741914797243,0.030720515890267242,0.9996623080800267,,COQ7,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
DUSP1,241.3662376958167,0.5606263635379569,0.2597477766150111,2.158349037069516,0.030900704835363318,0.9996623080800267,,DUSP1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ATP6V1D,7.26583620458415,1.3215269554877194,0.613403395929996,2.1544174099070967,0.031207452463199035,0.9996623080800267,,ATP6V1D,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
TMEM123,26.475200811728342,-0.9927854947489299,0.46374754967647724,-2.140788658487842,0.032291084984086116,0.9996623080800267,,TMEM123,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MFSD1,14.511979322526226,1.0513260788871994,0.4938216077053772,2.1289592486087394,0.03325763211710966,0.9996623080800267,,MFSD1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
LTB,55.96932935699137,-1.0041907959132632,0.4798018673215679,-2.092928069494662,0.036355576107821544,0.9996623080800267,,LTB,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
LRRK2,11.844073056687906,0.9712325446328041,0.4651409307434847,2.0880393025837973,0.03679428951455208,0.9996623080800267,,LRRK2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
WDR43,8.880391685370387,1.1536139101344123,0.5526983352171831,2.0872397049669034,0.03686647204168964,0.9996623080800267,,WDR43,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
GRASP,15.578500559021304,0.8933301695212534,0.42829133638615474,2.085800233689088,0.0369967222529577,0.9996623080800267,,GRASP,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
CLTB,12.003142159013848,-1.314057125682407,0.6328082618758134,-2.0765486243608597,0.037843238862299955,0.9996623080800267,,CLTB,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
HMGN1,26.741469496865772,-0.8251621489673782,0.3986590116853111,-2.0698444655221673,0.038466911868143064,0.9996623080800267,,HMGN1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ARID4A,16.85170132468814,-1.0138176423548733,0.4980686668441626,-2.0354977332313897,0.04180081640077317,0.9996623080800267,,ARID4A,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
STAG2,19.077451088009933,-0.9383211025565861,0.46188984925833565,-2.031482406602492,0.042206082463515274,0.9996623080800267,,STAG2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
EHD4,6.6248657511234725,-2.33170093372157,1.1483295688837938,-2.030515452099735,0.04230417211661735,0.9996623080800267,,EHD4,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
STX7,8.69427758043975,1.015574550966074,0.5011875664421408,2.0263362839894317,0.04273033543608399,0.9996623080800267,,STX7,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
TNFAIP8,13.656884524910868,-1.2628231580763865,0.6234214803345257,-2.025633055503253,0.0428024015268446,0.9996623080800267,,TNFAIP8,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
LPCAT2,14.887208334557233,0.8160885135068962,0.40793528661614653,2.0005342520780953,0.04544260513678376,0.9996623080800267,,LPCAT2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ARID5B,7.293129103370958,-1.8908000269959884,0.9453526753954353,-2.000100149084656,0.04548945068759361,0.9996623080800267,,ARID5B,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
POU2F2,65.63444090079628,-0.5741056548459644,0.2883255238025852,-1.9911718091217314,0.04646200199797159,0.9996623080800267,,POU2F2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ARRDC2,7.015548232129262,-1.857773491437679,0.9355544911281375,-1.9857458962090861,0.047061546023982895,0.9996623080800267,,ARRDC2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
CAPRIN1,10.424441227929957,0.955057851090315,0.48638514605772504,1.9635835074966845,0.049578411549155585,0.9996623080800267,,CAPRIN1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
HK3,8.60277930661228,0.9839212441018903,0.5018927655976324,1.960421252396972,0.04994657384282723,0.9996623080800267,,HK3,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RPL37A,484.22836986912426,-0.3066060262432145,0.15703932709549726,-1.952415563120467,0.05088888678765691,0.9996623080800267,,RPL37A,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
BLOC1S6,22.48758232847721,0.7752052684941841,0.39916965443908403,1.9420445914995916,0.0521317023054506,0.9996623080800267,,BLOC1S6,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
CD46,20.691960355226644,0.696743345569972,0.3598317597065358,1.936303082691221,0.05283059147014316,0.9996623080800267,,CD46,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
SMAD2,11.82824157093328,0.9216900969945578,0.47635055046742003,1.9348987758912999,0.053002718452420106,0.9996623080800267,,SMAD2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ABHD5,47.60610312298154,0.8696411460271474,0.44951640093803746,1.934614942218807,0.053037565032892815,0.9996623080800267,,ABHD5,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
PTPN1,15.393607611400844,-1.0121535319425428,0.5232416805186534,-1.934390110014295,0.05306518152149924,0.9996623080800267,,PTPN1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RBMX,18.599145296330732,-0.9369486802980735,0.4856455156829644,-1.9292851473784134,0.053695472582031854,0.9996623080800267,,RBMX,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RNF181,12.082083301395167,-1.1816261255340312,0.6135776524126474,-1.9257972008722313,0.05412970112110324,0.9996623080800267,,RNF181,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
PGD,8.758344516602262,1.0893140166545865,0.5660783180470687,1.9243167984469798,0.054314886228846414,0.9996623080800267,,PGD,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
DIS3,8.007118350558084,-1.6006602379301018,0.8379730486453206,-1.9101571828804667,0.05611297822382928,0.9996623080800267,,DIS3,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
LDHB,15.076994569027093,-1.300553534394729,0.6815148966716413,-1.9083273758891066,0.05634891685805795,0.9996623080800267,,LDHB,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RBP7,11.124972479711687,1.1375039371555757,0.5964343728208965,1.907173679101753,0.05649810070529812,0.9996623080800267,,RBP7,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
GBP2,24.617365712461403,0.695324119165186,0.36525161184725474,1.9036852860103595,0.05695118387291225,0.9996623080800267,,GBP2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
AC245014.3,9.145757418491016,1.1060693129662842,0.5821337166057957,1.9000261991615282,0.05742968155891544,0.9996623080800267,,AC245014.3,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
HIST1H4C,17.301720648457945,-1.2165812547203652,0.6403256983773609,-1.8999413233035691,0.05744082029973762,0.9996623080800267,,HIST1H4C,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
PTGES3,55.09666354686042,-0.5636215327902183,0.2966863132218381,-1.8997220554922853,0.057469604375054884,0.9996623080800267,,PTGES3,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MT-ND4L,59.159432770301734,0.5018324072325678,0.26493876791428705,1.894144866692067,0.05820578379506316,0.9996623080800267,,MT-ND4L,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
B4GALT5,7.499130228891445,1.0522610606069118,0.555594868852459,1.8939358867375446,0.058233520385994816,0.9996623080800267,,B4GALT5,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
EIF2S3,20.891053202607857,-0.9426185237857628,0.49952067423587376,-1.887046067167699,0.05915412979128532,0.9996623080800267,,EIF2S3,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
NABP1,18.02084225331459,0.8043917263530591,0.42740854900352615,1.8820206760684677,0.059833208390661766,0.9996623080800267,,NABP1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RFLNB,8.57175331183409,-1.6757996345540653,0.8918746909381519,-1.8789631005128227,0.0602495317827884,0.9996623080800267,,RFLNB,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
PABPN1,11.442497903945883,0.8490721619890167,0.4526377570364866,1.8758314983444344,0.06067842131987999,0.9996623080800267,,PABPN1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
BIRC6,9.049284113128298,-1.4002692563155525,0.746717346682057,-1.875233329635999,0.06076063079809909,0.9996623080800267,,BIRC6,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ATOX1,17.334238216670585,0.718380727006285,0.3835651554828324,1.8729040340016971,0.0610816380457291,0.9996623080800267,,ATOX1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
LBH,4.723337703061551,-2.9563817181497636,1.58547989347909,-1.8646604919488712,0.062229007904319844,0.9996623080800267,,LBH,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RBM26,8.821672337767836,-1.3519270333533537,0.7278124807329883,-1.8575210911357447,0.0632370533620175,0.9996623080800267,,RBM26,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ANKRD28,6.564799230631816,1.145368019992463,0.6181638175814105,1.852855161393559,0.06390312136069415,0.9996623080800267,,ANKRD28,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
BAG1,17.431401005262543,0.7469040730147275,0.40475762730690396,1.8453119166260799,0.06499217799189276,0.9996623080800267,,BAG1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
TTC39C,5.763575554019204,-2.1259698227056254,1.1543428612293163,-1.8417143589744005,0.06551694273841698,0.9996623080800267,,TTC39C,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
FOSL2,31.908124199067753,0.6448575706814531,0.35020867984656684,1.8413523358815025,0.06556994285577734,0.9996623080800267,,FOSL2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RAB5IF,12.057735010785553,0.8387530081302204,0.45628503067535103,1.8382216196941097,0.06602975527899073,0.9996623080800267,,RAB5IF,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
IFITM2,300.9339833816103,-0.40993220389818996,0.22324797135147173,-1.8362191665912646,0.06632524909727,0.9996623080800267,,IFITM2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
HDGF,11.48473771996475,-1.1251036995526356,0.6187024513421907,-1.8184891576102151,0.06898940239603936,0.9996623080800267,,HDGF,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MANBA,11.51558497557102,0.9954728984328449,0.5474374464137607,1.8184231001261337,0.06899949035605749,0.9996623080800267,,MANBA,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
CITED2,20.015964801123474,0.7864212639131062,0.4332860065060005,1.815016529739266,0.06952136928768535,0.9996623080800267,,CITED2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MRPL18,17.61248463152888,0.8161750535796061,0.4499252107351083,1.8140238290850654,0.06967405721739867,0.9996623080800267,,MRPL18,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
C1orf131,7.610959906665242,1.150720477064223,0.6345569315208544,1.8134235399592435,0.06976652157946796,0.9996623080800267,,C1orf131,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MAP2K1,9.566574228331394,0.9481518430396347,0.5232557708158421,1.8120236716382692,0.06998253895640487,0.9996623080800267,,MAP2K1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
NACC2,6.084042127148933,1.0757023296873973,0.5940580985462504,1.810769573413447,0.07017652805838476,0.9996623080800267,,NACC2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RBX1,43.4132147643016,-0.6002694579445766,0.3323382547310096,-1.806200307666739,0.0708870568966475,0.9996623080800267,,RBX1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
SLU7,14.666326571684811,-0.9520036188393325,0.5280416981970892,-1.802894775336476,0.07140474169897133,0.9996623080800267,,SLU7,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
SH3BP1,10.601948220555089,0.81840363663613,0.4560545578378833,1.7945301117395112,0.07272859685787937,0.9996623080800267,,SH3BP1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
FGD5-AS1,11.123240368015262,-1.1486362573461129,0.6407175201513801,-1.7927342724680428,0.07301542363725527,0.9996623080800267,,FGD5-AS1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
C5AR1,126.20055213352649,0.5105062994092321,0.2852426945253367,1.7897261146643892,0.073497952057882,0.9996623080800267,,C5AR1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
NOSIP,11.076846271192977,-1.4211293022483122,0.7964772654397979,-1.784268508233684,0.07438004485607709,0.9996623080800267,,NOSIP,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
BTF3L4,12.222123070598892,-1.086685859207726,0.6092458483368408,-1.7836573891709433,0.07447935409286169,0.9996623080800267,,BTF3L4,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RGS2,130.86177230835798,0.42570324919357727,0.2395201073616843,1.7773173779967852,0.07551603601294103,0.9996623080800267,,RGS2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
AFF4,14.863586238383087,0.7480046368631899,0.42116187989706627,1.776050190121683,0.07572464499702879,0.9996623080800267,,AFF4,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
FOXP1,26.167955557674503,-0.7364935910479812,0.4152593287101509,-1.773575065334776,0.07613346515879664,0.9996623080800267,,FOXP1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
NCOA1,9.667032505060703,-1.2376193821134882,0.6985875334843117,-1.7716024446366416,0.07646057361583036,0.9996623080800267,,NCOA1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
THYN1,5.763611156392422,1.3780682278699374,0.7785034236543016,1.7701505041574175,0.07670207212345546,0.9996623080800267,,THYN1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
PRKX,6.652670273766288,-1.733193893061746,0.979585648383598,-1.7693132764058637,0.0768416090630211,0.9996623080800267,,PRKX,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
TRA2B,64.01946781800014,0.4876169302190607,0.2758276274144626,1.7678320869807593,0.07708897898751539,0.9996623080800267,,TRA2B,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MAPK1IP1L,11.787789918197621,-1.0970897640644062,0.6229623063097216,-1.7610853063699812,0.07822396559799712,0.9996623080800267,,MAPK1IP1L,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MRPL51,16.203312603371707,0.7862087314622416,0.4480146626748599,1.754872768601373,0.07928107302110143,0.9996623080800267,,MRPL51,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
TRIR,42.128207996841525,-0.5944925778645626,0.33928140147255853,-1.7522109236885057,0.0797375459945563,0.9996623080800267,,TRIR,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
SAP18,49.69594642432058,0.43019849811993427,0.24600443285346316,1.7487428707278194,0.08033547594478078,0.9996623080800267,,SAP18,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
NPC2,112.10131040860915,0.3596399757625016,0.20585114201775156,1.7470875907576362,0.08062214559114929,0.9996623080800267,,NPC2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
GUK1,48.14108627669549,-0.5411669616486139,0.309822636693661,-1.7466992322568606,0.08068952363788409,0.9996623080800267,,GUK1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
EMB,6.673506625723954,-1.7821209575505272,1.022175232867421,-1.7434593406761534,0.08125341061112754,0.9996623080800267,,EMB,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MPHOSPH8,17.779642938070545,-0.8407341782214683,0.4831560307186191,-1.7400883457275853,0.08184350633442644,0.9996623080800267,,MPHOSPH8,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
SNX9,10.812791088395919,0.7799501697539651,0.44842382125965285,1.7393147571041883,0.08197941297611805,0.9996623080800267,,SNX9,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
TNFRSF14,27.4609428328803,0.5671882298269465,0.326447740642417,1.7374549099674448,0.08230690627807477,0.9996623080800267,,TNFRSF14,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
OGA,13.34048760276354,-0.9652993431674373,0.5561093796445447,-1.7358084191718537,0.08259771496490122,0.9996623080800267,,OGA,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
FBXL5,13.234156816152822,-0.9454190128837732,0.544778609781063,-1.7354187479272003,0.08266666173958877,0.9996623080800267,,FBXL5,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
GUSB,11.61147953139811,0.8293042003838229,0.47902886011015683,1.7312197018633018,0.08341258669788652,0.9996623080800267,,GUSB,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ID2,112.31587861734931,0.6809338332031901,0.3934810882967526,1.730537638163816,0.08353426263474603,0.9996623080800267,,ID2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ROGDI,6.9688244739590655,1.079259326819084,0.6244295075357398,1.7283925788169319,0.08391786509127129,0.9996623080800267,,ROGDI,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
TMEM134,9.608757082454211,-1.2176522173348676,0.705704509305991,-1.725442024640511,0.08444784334287511,0.9996623080800267,,TMEM134,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ZBTB7A,23.384711139839375,-0.7286738844446878,0.42297521949321726,-1.7227342190820063,0.0849365992282073,0.9996623080800267,,ZBTB7A,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ASNA1,7.352505863811625,-1.4137987102328207,0.8245210086938418,-1.7146909482300254,0.08640190401244623,0.9996623080800267,,ASNA1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
GSTK1,40.90426355727653,0.523949171805474,0.3064085837162193,1.709968974925096,0.08727161030332885,0.9996623080800267,,GSTK1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
THOC7,9.254940803278641,-1.1752677919083725,0.6873823759937195,-1.7097729487308104,0.08730786712660878,0.9996623080800267,,THOC7,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
SSFA2,8.556669653708735,-1.294049059741127,0.7574184850602443,-1.7084994428650622,0.08754370967385922,0.9996623080800267,,SSFA2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ARRDC1,7.662656407142018,0.9390196687907051,0.5517363004922473,1.7019356311211205,0.08876743547531206,0.9996623080800267,,ARRDC1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RPS10,59.60232054969062,-0.4490612332122079,0.26392446011915355,-1.70147637323752,0.08885357073909136,0.9996623080800267,,RPS10,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
BCL10,14.53155430012471,0.730098587873188,0.42934112729274554,1.7005093187249483,0.0890351650715651,0.9996623080800267,,BCL10,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
VCP,15.129785860284642,0.7328452701710664,0.4312689827345373,1.6992765524762092,0.08926708836300837,0.9996623080800267,,VCP,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
TSPO,97.95850086163891,0.40663866530069714,0.2395643816189537,1.697408698875313,0.08961941909986464,0.9996623080800267,,TSPO,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
FDX1,10.195052410177622,0.8742154937675911,0.5150480830586714,1.6973473400307855,0.08963101210491158,0.9996623080800267,,FDX1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
SP3,13.634405243943636,-0.9573470633716229,0.5641274773591495,-1.6970402999216643,0.08968904172730653,0.9996623080800267,,SP3,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ZFP36,171.82314107207725,0.3858338561527919,0.2285034133654634,1.688525569356365,0.09131038489589603,0.9996623080800267,,ZFP36,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
SCAF11,28.23684058536235,-0.6525238638895914,0.38653137042401936,-1.6881524083641182,0.0913819762510474,0.9996623080800267,,SCAF11,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
KCNAB2,8.993122302290669,-1.1496982635264916,0.681704195557365,-1.6865060696692533,0.09169836700222771,0.9996623080800267,,KCNAB2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
PKN2,11.419817862085303,-1.0149781494578116,0.6020744394226669,-1.685801759714431,0.09183398874525163,0.9996623080800267,,PKN2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ZFAND5,108.0776480871762,0.48582286105129185,0.28824420952732466,1.6854557524259213,0.09190067483254027,0.9996623080800267,,ZFAND5,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
RAB8A,27.159076870633555,-0.6600428479829219,0.39167663422487875,-1.6851728959761287,0.09195521873855111,0.9996623080800267,,RAB8A,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
HLA-F,42.707132498627956,0.4496044120079606,0.2669926272518695,1.6839581550835219,0.09218975596685129,0.9996623080800267,,HLA-F,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MT-CO2,1535.3103999600576,0.39333378508239253,0.2344174553363496,1.6779202065734597,0.09336267724891971,0.9996623080800267,,MT-CO2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MRPL20,15.79597332640839,-0.8528976613390071,0.5096890766358282,-1.6733685308080495,0.09425476894622888,0.9996623080800267,,MRPL20,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
EIF5B,14.474526657842357,-0.9112811330187092,0.5458171170479398,-1.6695722881455004,0.09500401702587813,0.9996623080800267,,EIF5B,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
DOCK5,10.44233107175939,0.8447195381933789,0.5064899455350766,1.667791326639234,0.09535715825716057,0.9996623080800267,,DOCK5,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
CD300LF,11.380251797658682,0.7833549305223304,0.47133091585747056,1.6620062554080692,0.0965115202447475,0.9996623080800267,,CD300LF,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
CNDP2,10.978770974137825,0.7992239605434973,0.4812907742352207,1.6605844186676504,0.09679694044780532,0.9996623080800267,,CNDP2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
PFDN5,264.8585564975635,-0.26198673565895814,0.1581220738427636,-1.6568637717177765,0.097547020313879,0.9996623080800267,,PFDN5,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
MRPL21,12.813038235041745,0.8175541048289855,0.4937304502513189,1.655871345210395,0.09774787565165462,0.9996623080800267,,MRPL21,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
ATP5MC3,38.698713117092616,-0.5582036599513236,0.3376167493674691,-1.6533648315645713,0.09825663579478347,0.9996623080800267,,ATP5MC3,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
SMAP1,11.068084080270106,-0.9994367760070593,0.6054963492327963,-1.6506074351619318,0.09881875969230913,0.9996623080800267,,SMAP1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
CYTH4,11.370828214869366,0.8636423817337908,0.5232506356386072,1.650532885984455,0.09883399288426269,0.9996623080800267,,CYTH4,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
AC020916.1,17.351822217280283,0.6686235937347688,0.4051556891902604,1.650288053639509,0.09888403449940919,0.9996623080800267,,AC020916.1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
PANK2,6.990968590748325,1.0566316915717655,0.6402799720269597,1.6502650992295518,0.09888872721921851,0.9996623080800267,,PANK2,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
CLK1,32.07804255944912,0.6424457895679395,0.3903162384299986,1.645962238599405,0.09977153367027328,0.9996623080800267,,CLK1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
REST,13.12759847708405,-0.9155347509198266,0.5566450056905208,-1.6447372051494495,0.10002401677365086,0.9996623080800267,,REST,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
OTUB1,10.108412690690844,-1.0415161577902614,0.6337653397630227,-1.643378222891938,0.10030470295513938,0.9996623080800267,,OTUB1,False,Monocytes - CD16_FCGR3A,10,TP4M,DRVI_leiden,8,2
