gene,population,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,timepoint
VEGFA,Pooled_Monocytes,20.801712529726103,0.056673889027835364,0.268740717892823,0.21088687070649853,0.8329755494000575,0.9310832291804794,TP3M
MRPL14,Pooled_Monocytes,20.449555433150667,-0.3190651549926076,0.16505885615761,-1.93303868947172,0.05323143186369917,0.26264766273820045,TP3M
HSP90AB1,Pooled_Monocytes,269.24489305006466,0.4265755280433182,0.16730751710498662,2.5496495042457608,0.010783126610177348,0.1037273965569293,TP3M
SLC35B2,Pooled_Monocytes,13.454427057863997,-0.09458313551048834,0.20364250256620506,-0.46445675297934896,0.6423205372022099,0.841661464285014,TP3M
NFKBIE,Pooled_Monocytes,18.648918311371382,0.04630346183913066,0.18856985151249395,0.24555071485572422,0.8060300450316209,0.9175616176924277,TP3M
CDC5L,Pooled_Monocytes,25.742475667621818,0.09320741751791267,0.13100512473878567,0.711479170786343,0.476787353775576,0.7374350766794266,TP3M
PLA2G7,Pooled_Monocytes,12.378462334463524,-0.2989137727823563,0.16057288272744,-1.8615457834791398,0.06266714148081416,0.28639577388925586,TP3M
FBXO9,Pooled_Monocytes,28.4239790533236,-0.11632064435128893,0.13086061032628893,-0.888889667114146,0.3740623792060621,0.6716582191325957,TP3M
ELOVL5,Pooled_Monocytes,28.31437487901163,0.214479004392072,0.13641280021105567,1.5722791707246941,0.11588582147845321,0.3782008489858405,TP3M
DST,Pooled_Monocytes,8.903246875802859,-0.35780165069536835,0.21341806747788883,-1.6765293347642105,0.09363455522770699,,TP3M
ZNF451,Pooled_Monocytes,21.625673193298468,0.5017638948218524,0.1635299151544449,3.0683309188289147,0.002152581029897276,0.041655806336371504,TP3M
PTP4A1,Pooled_Monocytes,42.06667323240754,0.39246024624505377,0.1301729326585781,3.0149143775873246,0.0025705181050627328,0.04563420893320957,TP3M
PHF3,Pooled_Monocytes,37.32152755010338,0.12232288625471445,0.10916613988378257,1.1205203956550855,0.26249206619228005,0.5669367255700726,TP3M
LMBRD1,Pooled_Monocytes,14.138320190080439,0.1509087576298062,0.14872094038150394,1.014710889015965,0.3102436619791161,0.6125735757052775,TP3M
SMAP1,Pooled_Monocytes,23.623029037981816,-0.15651213055350702,0.1264188486301872,-1.2380442651502992,0.21569964810176812,0.515223092869043,TP3M
OGFRL1,Pooled_Monocytes,82.08675737149336,-0.349040179944868,0.120377341700791,-2.8995504885997536,0.003736981552507717,0.055594614447817506,TP3M
CGAS,Pooled_Monocytes,11.132478674521211,-0.21649553081206493,0.16318735792578912,-1.3266685211639873,0.18461835838822727,0.4773483024296858,TP3M
EEF1A1,Pooled_Monocytes,2949.3438010891,-0.0033981191894396664,0.0743674367764736,-0.04569364411003437,0.9635544297852311,0.988192601203036,TP3M
COX7A2,Pooled_Monocytes,117.46364276128779,0.12377753994308359,0.06332482443588289,1.9546448181377867,0.0506250074713706,0.25559198836631314,TP3M
TMEM30A,Pooled_Monocytes,28.17630074189497,0.052532784885786256,0.10516503467462755,0.4995271008878437,0.6174080995703722,0.8262127837038422,TP3M
SENP6,Pooled_Monocytes,29.337302993553976,-0.2437211098897048,0.11436599854541005,-2.1310626671347004,0.03308397979894601,0.20159660015249511,TP3M
PHIP,Pooled_Monocytes,50.254356247324125,-0.18340243969424977,0.1165902469286033,-1.573051301680152,0.11570693974537173,0.3782008489858405,TP3M
HMGN3,Pooled_Monocytes,45.33510652472449,-0.2519468328859151,0.09853023995647874,-2.557050840403932,0.010556378780102783,0.10274322294033239,TP3M
TENT5A,Pooled_Monocytes,29.547026133880962,0.0680086477909685,0.15709259237116122,0.4329207810784936,0.6650723222622333,0.8531248794632583,TP3M
IBTK,Pooled_Monocytes,15.247008672673884,0.1515798764939593,0.1649801737960303,0.9187763172159207,0.35821258225123565,0.656524281343922,TP3M
CYB5R4,Pooled_Monocytes,34.70789423851393,0.02078129495718889,0.09464700441650195,0.21956632526623965,0.8262089199484302,0.9279163431023629,TP3M
SNX14,Pooled_Monocytes,13.97657440605158,-0.3123653442584115,0.1717098384510148,-1.8191464570477873,0.06888908899853363,0.29775655337140594,TP3M
SYNCRIP,Pooled_Monocytes,47.99383147460822,-0.054318364557824336,0.09504698668570556,-0.5714896016371391,0.5676678069981873,0.795762964309287,TP3M
ZNF292,Pooled_Monocytes,25.70245942405592,0.07431809582852954,0.14209802307885502,0.5230058393373136,0.6009701896853054,0.8144294386025002,TP3M
AKIRIN2,Pooled_Monocytes,84.48245326961282,0.1408862999192957,0.11250695991316581,1.2522451946798083,0.21048053233036856,0.5083961760919775,TP3M
PNRC1,Pooled_Monocytes,477.4430487495676,-0.006109391453871871,0.08142836751998765,-0.07502780222595327,0.940192591252373,0.9778950445232534,TP3M
UBE2J1,Pooled_Monocytes,47.743595401779245,0.41501313213858276,0.10899716264695726,3.8075590415395846,0.00014034523852718948,0.007099142613136948,TP3M
LYRM2,Pooled_Monocytes,19.904272673917106,-0.08011183796384533,0.1547230386776456,-0.5177757536856074,0.6046147370598072,0.8174840085683092,TP3M
UFL1,Pooled_Monocytes,15.147544442459964,0.15372883987187846,0.14679576472659664,1.047229394922902,0.2949937910338368,0.5996257248339211,TP3M
PNISR,Pooled_Monocytes,110.78315753231641,-0.14659070439815353,0.08771366923479589,-1.6712412749004144,0.09467403062803675,0.3442408150939381,TP3M
CCNC,Pooled_Monocytes,12.626927410299784,0.012634433773596519,0.15245387578503716,0.08287381156128368,0.9339518777385758,0.975085562804151,TP3M
ASCC3,Pooled_Monocytes,13.333087210136512,-0.1334496497735454,0.15454225438436572,-0.8635156145816251,0.3878540380830865,0.6814543881400501,TP3M
ATG5,Pooled_Monocytes,12.048064930187865,0.276245072924749,0.16649392952707676,1.6591900600185157,0.09707749994247822,0.3479898225144986,TP3M
PRDM1,Pooled_Monocytes,16.2370963954499,0.3976784509934217,0.24451198155243095,1.626417030644149,0.10386097031339467,0.35912819564955484,TP3M
CRYBG1,Pooled_Monocytes,18.316964690975404,-0.0009852588485716486,0.16861558655659856,-0.005843225224264369,0.9953378073387064,0.9983607000518225,TP3M
SEC63,Pooled_Monocytes,23.276789090248613,-0.09002777673845833,0.13059939370830895,-0.6893429914348109,0.490607449568783,0.7471174159120061,TP3M
OSTM1,Pooled_Monocytes,15.353188989534903,-0.1305267282708954,0.16975108070630354,-0.7689301754533597,0.4419347627187382,0.7171126152992562,TP3M
SNX3,Pooled_Monocytes,82.36563491613038,0.1108944328927185,0.06948701718471054,1.5959014703126295,0.11051079322347303,0.3688462021122545,TP3M
FOXO3,Pooled_Monocytes,44.01722532375327,0.4161148709662897,0.13877373007310378,2.9985132686646603,0.0027130034260203465,0.04684713279899889,TP3M
CD164,Pooled_Monocytes,81.90725893112881,0.1059777866756933,0.09843528853271377,1.0766239247673142,0.28164831137424284,0.5855164643508178,TP3M
MICAL1,Pooled_Monocytes,12.486030272236771,-0.2907547909697222,0.18448263456225705,-1.5760550669694695,0.11501311304680979,0.3773344119429773,TP3M
CDC40,Pooled_Monocytes,38.118411706508475,0.20539394241658315,0.11126437496893662,1.8459991571779029,0.06489232780881257,0.2914560853888977,TP3M
CDK19,Pooled_Monocytes,14.047427018699366,-0.048480909904308554,0.17748126826382904,-0.2731607136829833,0.7847296778432493,0.907544235281545,TP3M
AMD1,Pooled_Monocytes,73.93760962213454,0.26998756334153295,0.10661405858159127,2.532382379336142,0.011329037144206024,0.10687159195729962,TP3M
GTF3C6,Pooled_Monocytes,30.615329825665523,-0.06816043046080354,0.129685567447656,-0.5255822355738593,0.5991785021320685,0.8140653028459027,TP3M
REV3L,Pooled_Monocytes,17.2935276058703,-0.07473406487331545,0.15513581529334056,-0.4817331493182512,0.6299955242045712,0.8338225559469531,TP3M
FYN,Pooled_Monocytes,45.00973742501094,-0.08789020823404958,0.12124186563899349,-0.7249163296096837,0.4685033622864201,0.7325195182466544,TP3M
MARCKS,Pooled_Monocytes,155.1385867106742,0.17312009694616487,0.20820121273618233,0.8315037874708744,0.4056890895165456,0.6926087742723926,TP3M
HDAC2,Pooled_Monocytes,16.53527142258543,0.11750087478565051,0.16771560366874724,0.7005959625421905,0.48355519879405606,0.7423403950498153,TP3M
DSE,Pooled_Monocytes,46.42874403253405,0.3876887959627844,0.15316694022757255,2.531151927346487,0.011368859297839503,0.10687159195729962,TP3M
TSPYL1,Pooled_Monocytes,22.876538726007606,0.11842404593404808,0.1634283279684118,0.7246237381620746,0.4686828918876803,0.7325195182466544,TP3M
RWDD1,Pooled_Monocytes,42.22212470103521,0.20433384575174723,0.1078181918173256,1.8951704003527192,0.05806983023091676,0.2739389349674649,TP3M
GOPC,Pooled_Monocytes,9.7989239203155,-0.1338059781826279,0.19078141014434172,-0.7013575278712573,0.4830799205568722,0.7423008456695859,TP3M
NUS1,Pooled_Monocytes,19.216656176060816,0.19176873286100898,0.13236005043587076,1.4488414912921332,0.14738185369641643,0.42622866503914014,TP3M
