gene,cluster,timepoint,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
OGDH,0,TP4M,23.590830080713015,-0.17489435767871778,0.13149773446914784,-1.3300180294722241,0.18351233103153874,0.499197833014482
ZMIZ2,0,TP4M,12.209686453924087,-0.15987906899176577,0.17941837499834082,-0.8910964052218412,0.3728774532849537,
PPIA,0,TP4M,589.0918170507018,-0.009664288052369303,0.04314694510536439,-0.223985453171,0.8227686223763055,0.9400995798981445
H2AFV,0,TP4M,113.78861369217881,0.01260655428094575,0.06863374700742463,0.18367865416967552,0.8542655554908779,0.9508341680164085
PURB,0,TP4M,30.969637128101503,-0.059804181319306884,0.16011292696164192,-0.37351251053972745,0.7087670359105009,0.8951245606373213
MYO1G,0,TP4M,38.55698629320387,-0.12094260569609762,0.0969799053531313,-1.2470893352154897,0.21236474294461438,0.5313404441283263
SNHG15,0,TP4M,96.58832420309906,0.3834307382758171,0.1361270493429997,2.816712329595021,0.004851796086295491,0.06502718051875497
CCM2,0,TP4M,45.06727740357783,-0.344047804288001,0.13257473280212337,-2.595123497638991,0.009455693658593597,0.09998035149886067
HUS1,0,TP4M,18.16666976240386,0.16195876422948258,0.1410731734480768,1.1480479262706378,0.2509487794486037,0.5682848857290616
UPP1,0,TP4M,78.6259207004008,0.25473629743647547,0.13739733614330227,1.8540119087228253,0.06373745627941398,0.29252451637080723
IKZF1,0,TP4M,150.8796847046059,-0.06278922716382133,0.07063805443358258,-0.8888867009050893,0.37406397350208076,0.6771048530102047
SEC61G,0,TP4M,157.4119979683443,0.4689105651541372,0.06866831604174864,6.828630614285796,8.572899624332953e-12,3.864819021551556e-09
VOPP1,0,TP4M,36.97568015424142,-0.236732111338854,0.1070307377858761,-2.2118142529527947,0.026979501885904183,0.1845397928995846
NIPSNAP2,0,TP4M,24.039169187416636,0.09392096032491776,0.14140360979577088,0.66420482801371,0.5065592238130214,0.7754783747960151
CCT6A,0,TP4M,56.325356256752094,0.15137136942774282,0.0932477051594762,1.6233254123397574,0.10451985992614121,0.37777987272138064
SUMF2,0,TP4M,36.242267395216246,-0.23225895905804916,0.11394972631021862,-2.0382581562832676,0.04152412218207383,0.22854112606310656
CHCHD2,0,TP4M,328.5290224724646,0.08100735843888585,0.055967538632404966,1.4473989819517084,0.147785210728787,0.4535067202995388
ZNF107,0,TP4M,13.015216886667245,-0.19202830284567443,0.1734574504446295,-1.1070628696169673,0.26826674748913837,
ZNF138,0,TP4M,11.363781106572278,-0.342945437591447,0.1922053414501941,-1.7842659054317385,0.07438046759201752,
ZNF273,0,TP4M,10.31416218521977,-0.026699834218850586,0.22036881384428678,-0.12115976736035236,0.9035644902885753,
ERV3-1,0,TP4M,9.361062083721292,-0.14044593201846922,0.20225210188173873,-0.6944102469728154,0.4874249694049021,
ZNF92,0,TP4M,26.497503370654037,0.05890661010249109,0.12588337757294865,0.4679458975300776,0.6398232800154926,0.8559159600076933
GUSB,0,TP4M,13.269683945567538,0.04077818585281423,0.17083122536658213,0.2387045211746823,0.8113347106997347,
CRCP,0,TP4M,22.443443077435283,0.11160856866484523,0.14076263272384065,0.7928849191376508,0.42784487453771347,0.7189707668019387
AC027644.3,0,TP4M,11.164045249628069,-0.08880388999510405,0.18410891110058517,-0.4823443333852937,0.6295613585601234,
TMEM248,0,TP4M,32.67548303257046,-0.12997586616237128,0.11986341608824207,-1.0843664431079165,0.2782023561444723,0.5954274855936289
SBDS,0,TP4M,226.525139161603,0.07363907430380608,0.06649146450443649,1.10749665167764,0.26807925914880604,0.5878155539788572
TYW1,0,TP4M,12.251929113757761,-0.10510297671419662,0.1941200604099118,-0.5414328456948597,0.5882092729738402,
AUTS2,0,TP4M,11.909005154929789,0.1848603375421072,0.24831235472181484,0.7444669345961736,0.45659403793654296,
POM121,0,TP4M,22.775355159651173,-0.04811924078099131,0.13470748036830224,-0.35721283368547174,0.7209324789744975,0.9018930785152707
NSUN5,0,TP4M,14.311016956263483,-0.05982997092313115,0.15772901141597934,-0.37932128266081205,0.7044492972358203,0.8916192100542197
BAZ1B,0,TP4M,34.2680088733542,-0.30990450308025314,0.12721782722389652,-2.436014746068866,0.014850079135993571,0.13060085331190444
BCL7B,0,TP4M,39.05199776966434,0.06826575753299916,0.10991832687787587,0.6210589214012093,0.5345608559897571,0.7932267032784617
BUD23,0,TP4M,46.706135207947604,0.05550979549788526,0.10156994455977952,0.5465179265231821,0.5847099685831532,0.8232756201600955
EIF4H,0,TP4M,70.34019137220297,-0.04599850685257134,0.09492416536248514,-0.48458163078830035,0.6279731465191976,0.8501795863626712
GTF2I,0,TP4M,48.61905465024561,-0.08488233592307864,0.09352623023958198,-0.9075778603033539,0.3641012958811908,0.670983539553423
NCF1,0,TP4M,36.90278315535655,-0.2349298726749406,0.13475323627419286,-1.7434080187648373,0.08126236860166929,0.3311257895609515
TRIM73,0,TP4M,14.380262689719492,-0.541417384534833,0.16320753586611925,-3.317355302631142,0.0009087397268204316,0.021844687925661476
POM121C,0,TP4M,24.547275805976117,-0.043481316114907256,0.14080601882173605,-0.30880296509168187,0.757471413494094,0.9159475102456015
RHBDD2,0,TP4M,28.433728695892366,0.15664705596645875,0.12543083653875042,1.248871970315405,0.21171190507819582,0.5311179796111339
POR,0,TP4M,15.206422740527687,0.4408630758228973,0.20343998281495498,2.1670424354287214,0.030231618562108657,0.1963124870697701
MDH2,0,TP4M,58.26047049484808,-0.07379721136685073,0.12656567810990388,-0.5830744358890773,0.5598431922248561,0.8112219384968447
HSPB1,0,TP4M,69.9067976030543,-0.016667682065585804,0.08587332026715143,-0.19409616413727496,0.8461005850899526,0.9492660315622313
YWHAG,0,TP4M,19.385573941938016,0.30667711153171695,0.15019774596356153,2.0418223293851416,0.04116915846399359,0.22760073224408497
PTPN12,0,TP4M,10.181841196820548,0.1529864599288076,0.20583313216706214,0.743254782736522,0.4573274418465778,
RSBN1L,0,TP4M,59.82807930979811,-0.16544330533079746,0.09286357985164762,-1.7815736330119747,0.07481878737202727,0.31469581558768717
PHTF2,0,TP4M,31.75521535667781,-0.017597265406808216,0.12737750147592633,-0.13815049912981694,0.890121475835054,0.9654664039077062
DMTF1,0,TP4M,26.461391125636776,-0.0931309734569812,0.11935825331053854,-0.7802642119324509,0.43523537339584073,0.721608898920085
TMEM243,0,TP4M,78.1388162422796,0.08511825392640003,0.09910428986371021,0.8588755748460132,0.3904091663362651,0.6899249038097152
TP53TG1,0,TP4M,26.509458219168476,-0.03751651027395423,0.13513345053469866,-0.2776256369204529,0.7812997500777712,0.9263605716353507
DBF4,0,TP4M,57.12647590326577,0.3885046411781098,0.14631002716529162,2.6553521225117556,0.00792256610981828,0.09011010398758912
SRI,0,TP4M,65.82486360374345,0.038812152576626936,0.10526001254207788,0.3687264673383134,0.712331618648282,0.8970736004392905
GTPBP10,0,TP4M,10.922554389397074,0.24301349046286405,0.21599706935600826,1.1250777206718814,0.2605561013228992,
AKAP9,0,TP4M,116.65510500518147,-0.27264018544245094,0.08520122595419809,-3.1999561319577143,0.0013744850610778294,0.02912851033284169
KRIT1,0,TP4M,17.380778006005144,-0.16177113491693063,0.14264789137535844,-1.1340590692031471,0.25676977122956013,0.5743442920736981
ANKIB1,0,TP4M,21.821970690631566,-0.09392289684734902,0.1345271331135678,-0.6981706565326068,0.485070474976919,0.7632881609427351
GATAD1,0,TP4M,12.133359048981175,-0.4197475957877159,0.18374622164161877,-2.2843876300564023,0.022348759908126233,
PEX1,0,TP4M,14.879391112274872,0.03319990102389048,0.16107636031130274,0.20611280860659503,0.836702793760222,0.9458909871314501
RBM48,0,TP4M,19.206237577713747,-0.0822147887279969,0.14131821689160778,-0.5817706346454703,0.5607211863532036,0.8113849906990185
FAM133B,0,TP4M,213.02782965185258,0.19121022954430372,0.08199198413865248,2.332060036758689,0.01969753301795797,0.15264954098677508
CDK6,0,TP4M,38.559956588725626,0.07211050967076808,0.17364820258605193,0.4152678150240771,0.677945859520846,0.8755035201468425
SAMD9,0,TP4M,45.938688537099424,0.23516141902086038,0.12694066651926453,1.8525302054024761,0.06394972428672899,0.29282242173396955
SAMD9L,0,TP4M,22.29945004005476,-0.14398186637881918,0.21371545100554526,-0.6737082681732885,0.500496804228727,0.7740283215176466
VPS50,0,TP4M,10.290089524093851,-0.229664674550167,0.18123694138587076,-1.2672067449052176,0.20508137466382093,
CASD1,0,TP4M,10.97752199807458,-0.2513509811248161,0.17495479574491213,-1.4366624250260118,0.15081393655165443,
SEM1,0,TP4M,74.5316894007285,0.15640341368186758,0.10439738491860791,1.4981545160715044,0.13409310982795125,0.4295657181116345
SDHAF3,0,TP4M,17.6957303892678,-0.0005950807195669489,0.1500988631229958,-0.0039645917842783445,0.996836721712169,0.9994567939689943
TECPR1,0,TP4M,13.822367198320505,-0.04082456001748702,0.16596143190177853,-0.24598823684317417,0.8056913384187875,0.9379697060534471
BRI3,0,TP4M,56.74220921658508,-0.03864064790964764,0.09244002125014705,-0.4180077783093994,0.675941430218849,0.8750232977205978
TRRAP,0,TP4M,19.895137521136164,-0.1266153465537079,0.13020621446235395,-0.9724216856816441,0.330840807882965,0.6446520889161584
ARPC1A,0,TP4M,12.61894459419534,-0.3009123484005211,0.17116040359134888,-1.7580722064605507,0.07873522415176203,
ARPC1B,0,TP4M,95.16974443418688,-0.11992619248124935,0.09378180166745871,-1.2787789352405081,0.20097491377843413,0.5198928520747286
PDAP1,0,TP4M,60.83972532689603,-0.010942484384611456,0.09583465443268209,-0.1141808717252471,0.9090944148835971,0.9720368692636476
BUD31,0,TP4M,114.62062691317833,0.3595198253145877,0.08662232935985296,4.150428971045601,3.3185274047827144e-05,0.0020831110633313266
ATP5MF,0,TP4M,96.00713315342281,0.17906284931941546,0.08862954058493162,2.0203517714031665,0.043346912250566506,0.2341583200986485
ZNF394,0,TP4M,48.25890524740183,-0.0916039851463443,0.10871992492221691,-0.8425685099753507,0.3994698088127395,0.6990016873332305
ZNF655,0,TP4M,32.25816100438093,-0.2267814046120589,0.10982109737158006,-2.065007635506894,0.03892227784095163,0.2203374153119625
TRIM4,0,TP4M,20.938097718016202,0.3057856198155291,0.1461873311447678,2.0917381651404026,0.036461944462902955,0.2137290574368035
ZKSCAN1,0,TP4M,33.06765823778216,-0.18901142287519188,0.11569385203353835,-1.6337205439438527,0.10231754263071874,0.37496752158735924
COPS6,0,TP4M,45.56090835648932,-0.17370938555276974,0.10463276987222683,-1.6601814686249476,0.09687795149173682,0.36478189935271293
MCM7,0,TP4M,11.546222665937343,0.04790426593413932,0.17281173694626745,0.27720493283991615,0.7816227521408209,
TAF6,0,TP4M,10.597203807360362,-0.10699768404719388,0.18139561760901918,-0.5898581534522906,0.5552857511562461,
LAMTOR4,0,TP4M,152.07919906809104,0.018766937349634697,0.08063785674806627,0.23273110306326114,0.8159702155355987,0.9400112695257428
PILRB,0,TP4M,13.670307522290205,0.18402973939015588,0.18096398627553625,1.0169412333233625,0.30918138645063786,
MEPCE,0,TP4M,36.81066402368755,0.08962984755940949,0.12564403038068453,0.7133633590696119,0.4756209402778262,0.7583936472147075
PPP1R35,0,TP4M,31.400999922051277,0.05982466177740476,0.12478792068552655,0.4794106789243383,0.6316464979066174,0.8525680411319858
TSC22D4,0,TP4M,38.96244870856905,-0.292784527461794,0.12247056870531464,-2.3906521424448037,0.016818479259419327,0.1405610418418714
LRCH4,0,TP4M,27.011429811096995,-0.1065123079311097,0.1179837717780703,-0.9027708330215223,0.36664753404182004,0.6720265301325774
MOSPD3,0,TP4M,8.43370739276155,-0.0580462370261895,0.19749109342852558,-0.29391825230436097,0.7688203704883099,
GNB2,0,TP4M,53.709452592718314,-0.17286253794085746,0.09434446308046712,-1.832248891950571,0.06691434766281214,0.29921393152379205
GIGYF1,0,TP4M,14.898893854543447,-0.28200227022487573,0.1738504896363532,-1.6220964969080385,0.10478268813632924,0.3784540061675577
POP7,0,TP4M,15.327050411276597,0.2908600072112021,0.14781835818095548,1.9676852780027405,0.049104260774015904,0.25286399706993234
SRRT,0,TP4M,18.195897078542497,0.00036068422281540415,0.15238860811779475,0.002366871298782381,0.998111511696538,0.9996301219965565
TRIM56,0,TP4M,20.875314271927863,-0.08148354605133867,0.147977676205187,-0.550647558070536,0.5818753005701496,0.8221650633067152
ZNHIT1,0,TP4M,58.28336672842634,0.03316511518427863,0.09864877114004816,0.336193900856558,0.7367246519253201,0.9052571550630526
FIS1,0,TP4M,82.8439333406842,-0.0722571841348126,0.08390548345604085,-0.8611735629015125,0.3891424582943923,0.6899249038097152
CUX1,0,TP4M,21.91859801221317,0.07613446755851269,0.13905040138004593,0.5475314476110399,0.584013671518802,0.8225287694012324
PRKRIP1,0,TP4M,22.33631170745852,0.015742991986943327,0.14343835024647414,0.10975441337614174,0.9126041454024922,0.9730389071277056
ORAI2,0,TP4M,14.828868483863017,0.12264748797536172,0.15254642175436725,0.8040010808831081,0.42139635077037774,0.7156522272158573
POLR2J,0,TP4M,66.45186146200805,0.14179297899892918,0.08409636129353659,1.6860774570733654,0.09178088134886978,0.35254948924015894
POLR2J3-1,0,TP4M,34.06065322966775,-0.24466486930500553,0.12203188858960784,-2.0049256971496305,0.044970991060335724,0.2385145932280266
ARMC10,0,TP4M,12.1473632344805,0.08492722959445011,0.1650294285211935,0.5146186977405883,0.6068194966755835,
PMPCB,0,TP4M,43.8681551649267,0.08155077140971184,0.10229122490030391,0.7972411268825227,0.42531100487091444,0.7175181350234234
DNAJC2,0,TP4M,44.83236330437176,-0.002494350332410752,0.10953745171347572,-0.022771666616230833,0.9818324089271537,0.995279418616058
PSMC2,0,TP4M,25.536488118814805,0.10427953276514505,0.1304349546242572,0.7994753635292177,0.424014826458039,0.7171519523892959
KMT2E-AS1,0,TP4M,26.92152850590923,0.19763517562017222,0.15228474510855514,1.2978002194460734,0.1943559942189792,0.5128011584453199
KMT2E,0,TP4M,175.26632054532362,-0.2197528135357939,0.07302741074645529,-3.009182597186093,0.0026195162838385864,0.04403451271713746
SRPK2,0,TP4M,43.07701494385955,-0.036117029779650214,0.11483981554726182,-0.3144991970558017,0.753141926205697,0.9132290682193225
ATXN7L1,0,TP4M,13.894815298133826,-0.047534676944483434,0.1843248299615672,-0.2578853698353862,0.7964953762432181,0.9339606491917796
SYPL1,0,TP4M,29.244372520810852,0.10215918479398096,0.13245211713777802,0.7712914447997381,0.4405342021594695,0.7257837569796708
NAMPT,0,TP4M,67.62040559073068,0.23145189588528298,0.14206143717433867,1.6292380289046615,0.10326263934754694,0.3765896159715492
HBP1,0,TP4M,67.34807973356658,0.05071715513365363,0.09454236311437188,0.5364489892462171,0.5916482815848747,0.8299812810125583
COG5,0,TP4M,15.116107509405072,-0.00016945651366807678,0.17490352846892135,-0.0009688570330825975,0.9992269640526176,0.9996301219965565
BCAP29,0,TP4M,16.31628953489752,-0.12821043370071067,0.14852801626731754,-0.8632070697689808,0.3880236273328206,0.6895964473861825
CBLL1,0,TP4M,32.98035249337905,0.12257076107961876,0.12554030289174062,0.9763459084953569,0.3288930769999543,0.6436076866651118
DLD,0,TP4M,14.594805981205738,0.02419222728189832,0.1571685037634281,0.15392541573286683,0.8776685440601288,0.9598932914929286
PNPLA8,0,TP4M,48.6079162990779,0.09226324464967292,0.12384741913623044,0.7449751096402311,0.4562867669946321,0.7413912442746987
THAP5,0,TP4M,17.99188982996286,-0.13669494197146972,0.15084000639990397,-0.9062247160681423,0.3648169234576606,0.670983539553423
DNAJB9,0,TP4M,100.916032236665,0.21459602635844546,0.1262425222808291,1.6998711882599442,0.089155157420688,0.34594712492112034
IMMP2L,0,TP4M,9.8140326039369,-0.020969312910168916,0.1920720497614074,-0.10917420278597054,0.9130643211794287,
ZNF277,0,TP4M,22.55971940753956,-0.13849306413980356,0.1331477719827411,-1.0401455621634834,0.2982722784716494,0.6152796293431404
IFRD1,0,TP4M,117.11592977707002,0.04345657838944499,0.13099112719244013,0.33175207604407114,0.7400764744136594,0.9068542714646248
SMIM30,0,TP4M,15.424102403041168,0.15384247821597197,0.1847551897127759,0.8326828515893846,0.40502361837974266,0.7041535701521997
MDFIC,0,TP4M,99.88761223063982,-0.031186111453000383,0.10908672736786439,-0.2858836469429866,0.7749672391187294,0.9228453768337179
TES,0,TP4M,50.04533030561085,0.12419479356201801,0.12530092923356295,0.9911721670516658,0.3216015188185538,0.6354442332361869
CAPZA2,0,TP4M,45.40074803310431,0.12666461030408732,0.11004473270475665,1.1510283790131128,0.24972056063586412,0.567661517897938
LSM8,0,TP4M,97.25623674469254,0.05461104136486034,0.07412159144909933,0.7367764277209665,0.461258320319078,0.7448323055885079
ING3,0,TP4M,42.717161379060784,0.31839275616922336,0.09747391543621342,3.266440613823279,0.0010890864815952604,0.024774219551517873
FAM3C,0,TP4M,9.52181263752054,-0.15251656899680657,0.20064336403048372,-0.7601376189727099,0.44717232815025765,
NDUFA5,0,TP4M,64.0779506362525,0.26857887617859005,0.08608516828140966,3.1199204408895884,0.0018089989235041631,0.0343709795465791
ZNF800,0,TP4M,37.51850828445453,-0.26642390636763014,0.1178767549795779,-2.2601903692868706,0.023809438324811385,0.1706228390935544
GCC1,0,TP4M,11.157083294043716,-0.10690240356362231,0.1827624147649683,-0.5849255368019641,0.558597786809925,
ARF5,0,TP4M,43.71322106554674,-0.07007366787211775,0.09441036202653041,-0.7422243318209734,0.4579514287437687,0.7423933099510784
SND1,0,TP4M,23.46387198028536,-0.012144810355094049,0.14425083087312016,-0.08419230781260702,0.9329035339516495,0.978105756332097
RBM28,0,TP4M,17.984661057570488,0.04300023059959522,0.14855853651466217,0.28944974559137004,0.7722372318276727,0.9220731313240883
IMPDH1,0,TP4M,12.262814857369655,0.009259150562030296,0.17594472296170408,0.05262533826630101,0.9580304279227398,
METTL2B,0,TP4M,10.43991736318634,-0.18119684546345033,0.19410716819236298,-0.9334886864347105,0.35056770913656043,
CALU,0,TP4M,9.568504589864093,-0.11936099697991077,0.19680819561277035,-0.6064838743542942,0.5441934872687765,
ATP6V1F,0,TP4M,71.25128987478858,-0.030675917709572464,0.08639690911594537,-0.35505804575028405,0.7225461061765188,0.9020505718416387
TNPO3,0,TP4M,16.809144726661444,-0.06017698878486629,0.1473293630536608,-0.40845210715360536,0.6829417848976481,0.8796802702266313
NRF1,0,TP4M,10.022035890485945,-0.07304437035274401,0.18790721025459245,-0.38872574529618836,0.6974790353240325,
UBE2H,0,TP4M,38.81897051405609,-0.119569034318987,0.10777394289488933,-1.1094428867244959,0.26723916992173535,0.5866485363620565
TMEM209,0,TP4M,9.42541540315419,-0.402879402242595,0.21721846468975614,-1.8547198683961352,0.06363624002027,
AC016831.7,0,TP4M,56.22528040040714,0.23457214036717003,0.17801589004373625,1.3177033820381912,0.18760296196615267,0.5032628541818506
LINC00513,0,TP4M,20.711377119799725,1.1301227842408377,0.2491234442128254,4.536396756281907,5.722348263017927e-06,0.0005163716010296363
AC016831.1,0,TP4M,21.804047329294217,0.23122777703337186,0.19219690340607395,1.2030775362953345,0.22894631736289595,0.5469293800364387
AC016831.5,0,TP4M,44.176407995886244,0.23097126586982752,0.23446269692384986,0.9851087993961091,0.32457063156142174,0.6379455346210279
AC058791.1,0,TP4M,61.10566031484001,0.7765821326951396,0.3115004048860588,2.4930373139617568,0.012665553525772982,0.1191811763459359
MKLN1,0,TP4M,26.43064660841833,0.3527685215069362,0.11438463964200865,3.0840550148254278,0.002041998310039681,0.03750470229439548
CHCHD3,0,TP4M,19.70820103452642,0.057010830978467646,0.14161190402317625,0.4025850183409527,0.6872535327843295,0.8825209073991553
EXOC4,0,TP4M,16.427119436837174,-0.1961924834455185,0.14718028482818868,-1.3330079071021257,0.18252920897287528,0.4984480385821524
AKR1B1,0,TP4M,18.12107043956577,-0.17244543737020784,0.14579613452471668,-1.182784700927536,0.23689448539389546,0.5536096857060921
BPGM,0,TP4M,11.867209568222691,0.3609949906137167,0.21074740690067956,1.7129273186447573,0.08672591170382121,
CNOT4,0,TP4M,37.51485205593975,-0.12659779066603818,0.10572297318039449,-1.1974482636808286,0.2311318814316624,0.5481506456334835
STMP1,0,TP4M,43.8713316838162,0.03292849444940284,0.09735051477897957,0.3382467419321025,0.7351772544936629,0.9049819681396643
MTPN,0,TP4M,102.57885952649328,-0.10872820706991902,0.07701066688535256,-1.411859051055681,0.1579914670117415,0.4658024286035826
CREB3L2,0,TP4M,14.92946050490127,0.18445077339236476,0.15601300083495556,1.1822782230020252,0.23709532348421958,0.5536135328398925
TRIM24,0,TP4M,16.84804402920189,0.14271474379005764,0.17712331088921607,0.8057366535979011,0.42039471031596465,0.7154211971368801
ZC3HAV1,0,TP4M,201.83441121364305,0.11068781777329358,0.11311966599089164,0.9785019855186464,0.32782610980138405,0.642565090318207
UBN2,0,TP4M,9.355544481071641,-0.169828872672725,0.2036286511025525,-0.8340126585978067,0.4042738506322069,
FMC1,0,TP4M,11.982438089421693,0.3556204951459135,0.18150379586304818,1.9593005945409718,0.050077594177758124,
LUC7L2,0,TP4M,22.143310985255305,0.03188845742918888,0.13046842386643662,0.24441513497422024,0.806909321160686,0.9379757717699337
HIPK2,0,TP4M,27.849373185052908,-0.02718638010214747,0.13559716048580317,-0.20049372718976546,0.8410944633807282,0.9480008667181961
PARP12,0,TP4M,10.664365922343032,0.12227375941605917,0.19721722595185034,0.6199953316750928,0.5352608604177802,
KDM7A,0,TP4M,21.173286063794603,-0.20813657980846514,0.16050366241079903,-1.2967715295851172,0.1947098093858436,0.5128011584453199
MKRN1,0,TP4M,40.811768799098665,0.02549965005666693,0.11041330096350865,0.23094726662591591,0.8173557696814591,0.9400112695257428
NDUFB2,0,TP4M,147.46773178146015,0.11026091303237823,0.06399791116944326,1.722882997547331,0.08490968561331551,0.33899629052230046
BRAF,0,TP4M,33.065728727014864,0.1861271857131257,0.13805502659802182,1.348210132580516,0.17759080655213033,0.49144688040849016
MRPS33,0,TP4M,47.053510427089535,0.1372768943332252,0.10434017687455086,1.3156666822433556,0.18828594161776835,0.5038909792134448
KIAA1147,0,TP4M,11.434367894847083,-0.08630402093361238,0.19828563982698477,-0.4352509894761791,0.6633802552081218,
SSBP1,0,TP4M,116.70507122624579,0.030651367344173713,0.07202323862824375,0.4255760769435026,0.6704167754437763,0.8724051264063624
TRBV28,0,TP4M,11.081332009121514,1.1921525760850065,0.3513594999912815,3.392970948884513,0.0006913897032490726,
TRBC1,0,TP4M,356.8652068446855,-0.1568192752353209,0.08361289592391806,-1.875539335200345,0.06071856331811811,0.28352481684985664
TRBC2,0,TP4M,487.66634368062245,-0.29650045080767257,0.08505218664196333,-3.4861002698945804,0.0004901172584186531,0.014381606417148526
EPHB6,0,TP4M,15.18166725196899,-0.14202001087634503,0.20380881678905038,-0.6968295734886728,0.48590945610418157,0.7636038839659416
GSTK1,0,TP4M,267.65482332816856,-0.06111856539201732,0.07044050514235167,-0.8676622245752518,0.3855792713544677,0.6883483020228491
CASP2,0,TP4M,10.260128721526657,-0.25613958923770336,0.20015809032098866,-1.27968641600716,0.2006554439223719,
ZYX,0,TP4M,30.39530103229725,-0.18834325532923596,0.1339197692505583,-1.4063887384457303,0.15960872249368108,0.46912961133865777
EPHA1-AS1,0,TP4M,9.588403079014812,0.28060018085470606,0.22889718176120802,1.2258787054330624,0.22024432336118294,
TCAF2,0,TP4M,9.287019617529412,0.12933792730987823,0.25280627552331714,0.5116088476923468,0.608924792006581,
TCAF1,0,TP4M,10.182145787577454,-0.470899898073817,0.21076788346037817,-2.234210878539,0.025469200991590613,
TPK1,0,TP4M,11.389794461165112,0.20477987685222515,0.1724961835785549,1.1871559857379002,0.23516609842665492,
CUL1,0,TP4M,25.568083726831453,-0.050476850924252636,0.11804168140330817,-0.427618874317712,0.6689286221778254,0.8714860455589476
EZH2,0,TP4M,14.053918031732271,0.4775065297515258,0.2016479764327506,2.368020439375814,0.017883547892584152,0.14593330263065096
PDIA4,0,TP4M,23.241803462625356,0.21520978616361744,0.1343770318412461,1.6015369830304607,0.1092580355566517,0.38673133356562156
ATP6V0E2,0,TP4M,26.36161682847706,-0.27200937276039666,0.14071752116611255,-1.9330170863321154,0.05323409298851336,0.26638533514635493
REPIN1,0,TP4M,8.907228575246366,0.08327360587743006,0.2031428397963125,0.4099263649209932,0.68185996435337,
AC073111.5,0,TP4M,12.075735641839753,-0.24648479509586646,0.17348348813493517,-1.4207968593769051,0.1553758239962571,
GIMAP8,0,TP4M,10.157912959273379,0.12718787393029712,0.23694816986685377,0.5367750846177318,0.5914229839624726,
GIMAP7,0,TP4M,247.48185767350546,-0.010978989976731217,0.09570385703843494,-0.11471836471880148,0.9086683570900849,0.9720368692636476
GIMAP4,0,TP4M,87.34189347586883,-0.22477026846046844,0.1331171922760505,-1.688514192774989,0.09131256683925824,0.3514955617832686
GIMAP6,0,TP4M,15.255694088388086,-0.12183655667520482,0.17597613301060758,-0.6923470506529468,0.4887194091494277,0.7644510333563818
GIMAP2,0,TP4M,45.079941900520645,-0.33170970796409455,0.1002696118268899,-3.308177840927255,0.0009390515673963595,0.02217503201294546
GIMAP1,0,TP4M,57.584712817147796,-0.2513107770158303,0.13273958547883055,-1.8932617282875994,0.0583230720443088,0.27822632381671347
FASTK,0,TP4M,18.547615786293566,-0.012452422848053039,0.14753223140897148,-0.08440476178750322,0.9327346214396869,0.978105756332097
TMUB1,0,TP4M,25.733276869641415,-0.20189880677810568,0.12961099709779345,-1.5577289836430315,0.11929750681121778,0.40665372525824484
NUB1,0,TP4M,56.40891051963753,0.06386881545758324,0.10362796326134611,0.6163280011256066,0.5376780617699333,0.7962431585371283
RHEB,0,TP4M,41.684308543018126,0.3079370690587815,0.11464766589540924,2.6859427678161913,0.007232547632802168,0.08479007969519138
PRKAG2,0,TP4M,30.771281905203782,-0.2462862372420309,0.12358540853153492,-1.992842360343752,0.04627871159368731,0.24285304845830197
GALNT11,0,TP4M,20.349634369670607,0.16978717086158837,0.15602239821803,1.0882230551559853,0.2764966491091625,0.5935700791914877
KMT2C,0,TP4M,66.11274777773795,-0.20267456410964213,0.08668068477222785,-2.338174469228216,0.019378199353786856,0.151809706122551
LINC01003,0,TP4M,9.689821717008115,0.0680448051363615,0.18782193732539676,0.3622835868127353,0.7171401221485046,
PAXIP1-AS1,0,TP4M,10.297356908294272,-0.10216067949609195,0.1764355940559333,-0.5790253380715524,0.5625720764160672,
AC144652.1,0,TP4M,13.660098791604101,-0.14066528463154557,0.18652931295248934,-0.7541189232138235,0.4507778156064062,
INSIG1,0,TP4M,31.158383588563066,-0.012897434601347126,0.17680929710302187,-0.07294545486390429,0.9418495225139197,0.9820877013354457
RBM33,0,TP4M,58.21885229635353,-0.055564280638898074,0.0828736458753878,-0.6704698466198385,0.5025583222056997,0.77469279447251
NOM1,0,TP4M,22.532916896304,-0.22395840428004088,0.14230900580084266,-1.5737472341944698,0.11554589717497975,0.398187702634277
UBE3C,0,TP4M,16.274645428560113,0.046843958522044836,0.15580773160497957,0.30065233630901356,0.7636796181035593,0.9179684206057842
DNAJB6,0,TP4M,140.49943377494043,0.40552332089117177,0.14182931134277926,2.859234928604323,0.004246641588602649,0.0598269762439788
ESYT2,0,TP4M,42.15753097691702,-0.1201417404722064,0.10100640519066491,-1.1894467508810025,0.23426391321730733,0.5508439437702074
WDR60,0,TP4M,16.163115607844134,-0.15095180850266335,0.1565336663034285,-0.9643408479940337,0.33487506784580345,0.6484363379333618
GTPBP6,0,TP4M,36.279847322183016,-0.10411319534138751,0.10849166076381195,-0.9596423781182922,0.33723523287525026,0.6502136546766586
SLC25A6,0,TP4M,430.0138113750649,0.026728116677814103,0.07911472746829355,0.33783996397542804,0.7354837917991923,0.9049819681396643
P2RY8,0,TP4M,53.27210896416842,0.0234766916921017,0.11567045137681124,0.2029618749876179,0.8391648313232989,0.9475975143869959
