gene,population,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,timepoint
DBI,Pooled_CD4,203.21238303928496,0.04033627523217256,0.0643839388272268,0.6264959237802189,0.5309897096987946,0.7572028878267658,TP3M
PTPN4,Pooled_CD4,76.2081252508681,-0.06805726123134169,0.08183402671167404,-0.8316499134416048,0.4056065796664845,0.6597712889933247,TP3M
RALB,Pooled_CD4,11.208251180486073,-0.3065642404427887,0.1878490449816197,-1.6319712483647966,0.10268554319043309,0.3052297210162055,TP3M
CLASP1,Pooled_CD4,24.797051870655743,0.10505906646655755,0.11340557762609178,0.9264012288085739,0.3542375057528713,0.6142204732025186,TP3M
NIFK-AS1,Pooled_CD4,16.760030183949624,-0.4579589889125255,0.1479695222040522,-3.094954839963551,0.001968428656519792,0.023474246217303193,TP3M
NIFK,Pooled_CD4,110.93819037029817,0.24325149902015852,0.0663768440919833,3.6647041953827593,0.0002476246118337023,0.005526593990366708,TP3M
TSN,Pooled_CD4,58.30143854193882,0.2826141820609457,0.08451495331606647,3.3439547792688677,0.0008259319904452107,0.012617966737394327,TP3M
GYPC,Pooled_CD4,331.3221981722154,-0.20556734511289537,0.08356354109536329,-2.4600123740364293,0.013893222553992605,0.08852220750111715,TP3M
BIN1,Pooled_CD4,134.28194672596462,-0.3015171820660885,0.07307277024113829,-4.126259084897007,3.687118699185727e-05,0.0013514106997080909,TP3M
ERCC3,Pooled_CD4,20.680762340136575,0.170923733505358,0.13824334285475223,1.2363975723948024,0.21631081805184926,0.46056967619111755,TP3M
MAP3K2,Pooled_CD4,145.08849696799678,0.19563796954845178,0.08542317853703356,2.2902211425396297,0.022008500411459686,0.11905749376273722,TP3M
IWS1,Pooled_CD4,51.44398407509372,-0.11984399465097552,0.10582404198976011,-1.1324836246811667,0.25743116504611163,0.5082468516724566,TP3M
WDR33,Pooled_CD4,117.92501083639512,0.05525489560017057,0.06961559396368072,0.7937143455099688,0.4273617469248526,0.676530022914553,TP3M
SFT2D3,Pooled_CD4,16.17904865367448,-0.17411680850608913,0.1464409601213419,-1.1889898042311036,0.23444367907964558,0.4831583688022616,TP3M
POLR2D,Pooled_CD4,32.45058161219402,0.07123860541940545,0.09723849061715858,0.7326173510845795,0.463791845394009,0.7037024011959992,TP3M
AMMECR1L,Pooled_CD4,10.468177573347493,0.09437634843809604,0.1689558446055467,0.5585858758448522,0.5764443815756345,0.7860730367876994,TP3M
AC012306.2,Pooled_CD4,11.814975005996763,-0.24394423857943862,0.16208419309398428,-1.5050464448312235,0.13231213635229522,0.35017355728878397,TP3M
SAP130,Pooled_CD4,11.922682458909836,0.287919466332683,0.16242058681008256,1.7726784023342161,0.07628201189154597,0.25587122544055896,TP3M
UGGT1,Pooled_CD4,34.98980578555664,0.08956689824212745,0.11540130742849086,0.7761341724627179,0.43766976857533935,0.6839392628431373,TP3M
SMPD4,Pooled_CD4,23.676580703827977,0.37285785605643984,0.13079458005185654,2.8507133545488794,0.00436212743266608,0.04062167620862702,TP3M
MZT2B,Pooled_CD4,502.42295183221495,-0.16614488500923782,0.07561006101494115,-2.197391230466092,0.027992517050906978,0.13800873926990728,TP3M
CCDC115,Pooled_CD4,32.18583861107189,-0.3100524385806707,0.103812316998047,-2.9866633126635995,0.002820401504290523,0.029796149871531504,TP3M
IMP4,Pooled_CD4,41.3388725304884,-0.09091767518812358,0.0913576944018178,-0.9951835560586839,0.3196469979702282,0.5778533689433736,TP3M
PTPN18,Pooled_CD4,44.2946343713237,-0.05031284158288223,0.09624920446474691,-0.5227351422038014,0.6011585793453175,0.8031399420259892,TP3M
FAM168B,Pooled_CD4,28.367694429412893,0.0629452711196818,0.1121426649529407,0.5612963732054702,0.5745955135908152,0.785217012094287,TP3M
PLEKHB2,Pooled_CD4,58.448278437586325,0.22362015388900028,0.12174889906801668,1.8367324517987784,0.06624940206146983,0.23417976011765454,TP3M
MZT2A,Pooled_CD4,225.75149588675544,-0.16494935374743144,0.0973600905007539,-1.6942193962540961,0.09022360042389443,0.28471033467097806,TP3M
MGAT5,Pooled_CD4,39.56229997039553,0.3789753228372413,0.10611754013110725,3.5712788137476683,0.0003552424808276013,0.006973924869318265,TP3M
CCNT2,Pooled_CD4,39.12756407329715,-0.04028514678077604,0.09663373398844466,-0.41688492328769255,0.6767625818008751,0.8470133190145664,TP3M
RAB3GAP1,Pooled_CD4,50.62456624131298,0.10771145778202926,0.0932422443671269,1.1551787337714874,0.24801724147921844,0.49802909259084077,TP3M
R3HDM1,Pooled_CD4,44.18719238401982,-0.03245312224431551,0.08481908949661217,-0.3826157818590089,0.7020046669052316,0.8640645280738533,TP3M
UBXN4,Pooled_CD4,188.84151351469254,0.05774236163606454,0.06454781291492576,0.8945672832039899,0.3710184475805677,0.6282386265180988,TP3M
MCM6,Pooled_CD4,19.390601599466272,0.378383097834803,0.15428487865396284,2.452496324565014,0.014186882873275969,0.08932481809099685,TP3M
DARS,Pooled_CD4,98.60709257756595,0.25989324179157836,0.08217790732529923,3.1625682650057922,0.001563840653876028,0.019739473656349864,TP3M
CXCR4,Pooled_CD4,1590.0130236385876,-0.16567145004317727,0.06642109813491978,-2.4942594250196275,0.012622025591707496,0.08269373578905968,TP3M
SPOPL,Pooled_CD4,14.25268001686021,-0.015702958577166644,0.15172685138327918,-0.10349492152512409,0.9175701798879206,0.9695035357451052,TP3M
ARHGAP15,Pooled_CD4,222.59685831254518,0.17094239080368523,0.10588185514854041,1.6144635033441013,0.10642692704465997,0.31161348956705914,TP3M
GTDC1,Pooled_CD4,8.80652521444905,-0.07587729978200651,0.1939322251138729,-0.3912567895173325,0.6956074351370425,,TP3M
ZEB2,Pooled_CD4,20.465101771281653,-0.018760609084797954,0.2021383749156701,-0.09281072479495629,0.9260539306351456,0.9731683654859627,TP3M
ACVR2A,Pooled_CD4,13.408506003752127,0.6243856492018982,0.2044143932904314,3.05450922095673,0.002254290845409845,0.025694413487624336,TP3M
ORC4,Pooled_CD4,33.67172391906486,0.005955584127058477,0.10148260843795084,0.058685761222819564,0.9532024006886889,0.9829623745191514,TP3M
MBD5,Pooled_CD4,48.155147830788756,0.0829976837882134,0.09224579059087194,0.8997449450709822,0.36825599898097383,0.6259020276234804,TP3M
EPC2,Pooled_CD4,80.51896648922428,-0.06023449020447922,0.07725439373363109,-0.7796901547394758,0.43557327524607814,0.681996956538539,TP3M
KIF5C,Pooled_CD4,15.690760347573946,0.16296942848275298,0.19642249939404793,0.8296881924703344,0.4067150990037228,0.6610123936188819,TP3M
MMADHC,Pooled_CD4,85.34269611176339,0.12121720230456516,0.07392132961803786,1.6398136090207232,0.1010439276926268,0.30215474461331626,TP3M
RBM43,Pooled_CD4,36.862995134500736,0.32219463827377925,0.13811783773948097,2.33275182660697,0.01966117436421476,0.1101632420547517,TP3M
NMI,Pooled_CD4,50.50732031515877,-0.21653371871663918,0.10878012048002182,-1.9905633286773847,0.046528915222861573,0.18795047150185237,TP3M
RIF1,Pooled_CD4,77.77914595507954,-0.08806697258952373,0.07618319591016286,-1.1559894742847823,0.24768546237797373,0.497732192709571,TP3M
ARL5A,Pooled_CD4,19.783643253590213,0.31776664966478063,0.1459434852310892,2.177326717678586,0.029456199095534034,0.14270132200750837,TP3M
STAM2,Pooled_CD4,10.93006769836981,0.00017769959107273136,0.16857262354924984,0.0010541426438725088,0.9991589160153413,0.9996223837664308,TP3M
PRPF40A,Pooled_CD4,143.63228171439422,-0.03367112800064898,0.06108722696676292,-0.5511975198836441,0.5814982800327952,0.7897622399221543,TP3M
ARL6IP6,Pooled_CD4,28.65677717849673,0.004695464591938842,0.11387226634479496,0.04123448792809127,0.967108959653006,0.9880067239007183,TP3M
NR4A2,Pooled_CD4,649.306943309446,0.146742179172606,0.1284341100735134,1.1425483392894098,0.25322616507234263,0.5041806775300318,TP3M
ERMN,Pooled_CD4,12.13083481045365,0.17057133131613716,0.17499890442469573,0.9746994238443144,0.32970937883739104,0.5896101022629263,TP3M
CYTIP,Pooled_CD4,234.9386834164009,-0.06263785647783127,0.06178744784669401,-1.013763452946742,0.31069563820935964,0.5679382633934531,TP3M
ACVR1C,Pooled_CD4,12.955207030865651,-0.5015958504012081,0.16690727270728925,-3.0052366338815752,0.0026537430309231226,0.028460948747752686,TP3M
ACVR1,Pooled_CD4,15.706135482357734,0.17892157503471684,0.15255887627471135,1.1728034408993315,0.2408746379751876,0.49071605237678456,TP3M
PKP4,Pooled_CD4,8.97443262189168,0.2972063561013684,0.1906301684216572,1.5590730394990475,0.11897909390803837,,TP3M
BAZ2B,Pooled_CD4,40.765473197455044,0.27605492013719385,0.11770067656002085,2.34539790428835,0.019006783248233693,0.10816538330013334,TP3M
MARCH7,Pooled_CD4,131.9617796096843,-0.07130478459888354,0.061965370000816894,-1.150719903680774,0.2498474854484396,0.49981984338337154,TP3M
LY75,Pooled_CD4,16.073938368756302,0.10581071826089555,0.15551244616547072,0.680400320809752,0.49625101795300885,0.7318212855156566,TP3M
RBMS1,Pooled_CD4,165.4056021476752,0.003944464104973585,0.09211646095146624,0.042820404347186335,0.9658446985891375,0.9878306952721458,TP3M
TANK,Pooled_CD4,86.30191192129257,0.30321055982876466,0.09103961240127514,3.3305343886165066,0.0008667945623990047,0.01306733689352462,TP3M
PSMD14,Pooled_CD4,55.285580327128585,0.38280756859776427,0.08405547251698424,4.554225407755744,5.257895459057131e-06,0.0003360846777429318,TP3M
DPP4,Pooled_CD4,55.60061161504824,-0.038348952724256626,0.1222974198564277,-0.31357123289499295,0.7538467111192562,0.8937571582737696,TP3M
IFIH1,Pooled_CD4,21.93908248727145,0.07640067545656434,0.14807164245069673,0.5159710137071208,0.6058746542864697,0.8056909368030528,TP3M
GCA,Pooled_CD4,17.87512139974995,0.050331477739649064,0.14805691744485525,0.3399468164558765,0.7338965794515588,0.8829179414558703,TP3M
TTC21B,Pooled_CD4,26.052811825386815,-0.18701248986199598,0.12080400962810009,-1.5480652541063935,0.12160658654806902,0.3349201761699031,TP3M
STK39,Pooled_CD4,27.528256701421736,-0.058724754314681424,0.11598968845444692,-0.5062928877315213,0.6126510551416302,0.8095058591998718,TP3M
CERS6,Pooled_CD4,45.11168828412026,0.09415927386933885,0.12787297508615503,0.7363500677598109,0.46151768365074874,0.7020938661717455,TP3M
PPIG,Pooled_CD4,297.61259782964873,0.10632096080338997,0.054978240985116264,1.9338734542666296,0.053128688677340795,0.20503741235668385,TP3M
CCDC173,Pooled_CD4,9.459633061020988,0.5179607502020229,0.2165488550700828,2.391888657339669,0.016761926498832506,,TP3M
SSB,Pooled_CD4,221.82746761679334,0.08313442547164643,0.04276042670925317,1.944190735909015,0.0518724545301333,0.20188061943291039,TP3M
METTL5,Pooled_CD4,77.86570264943603,-0.0407643927523319,0.07892493960067817,-0.5164957104633835,0.6055082341146163,0.805554385075436,TP3M
UBR3,Pooled_CD4,27.926261405683455,0.14305925212396944,0.12413150659175474,1.1524813969628558,0.2491233098917257,0.49912117503382364,TP3M
GORASP2,Pooled_CD4,54.03468423677859,0.2084600987587584,0.09409746314364223,2.2153636431254116,0.02673511470748668,0.1341793759502629,TP3M
TLK1,Pooled_CD4,131.78066919323916,-0.24296918626044534,0.059088748583969994,-4.111936571395924,3.92354104159528e-05,0.0014314654302441227,TP3M
METTL8,Pooled_CD4,17.349577412378565,0.02504649345522858,0.15375051288211083,0.16290347905657482,0.8705944315312459,0.947793347544329,TP3M
DCAF17,Pooled_CD4,16.563027407024578,0.08575064572053341,0.13823409266702014,0.6203292116011535,0.5350410667025474,0.7589173042522164,TP3M
DYNC1I2,Pooled_CD4,58.519804861124754,-0.050688287504005884,0.09927966518976714,-0.5105606209198859,0.609658756048439,0.8071610046497354,TP3M
SLC25A12,Pooled_CD4,10.325942900727831,0.11875715573866583,0.18251292410050926,0.6506780619725684,0.5152543276005785,0.7452719184519592,TP3M
HAT1,Pooled_CD4,38.08394035726258,0.14707179723394934,0.11776621646190932,1.2488453960098032,0.21172162647620518,0.4569317324149617,TP3M
ITGA6,Pooled_CD4,130.57722188117484,0.11665576903002856,0.07277278794417227,1.6030136033749478,0.10893165079476728,0.31580555256211795,TP3M
PDK1,Pooled_CD4,44.58478634816659,0.16366013740252366,0.10596408439742096,1.5444868733892156,0.1224704288405191,0.33615208740492875,TP3M
SP3,Pooled_CD4,81.79526207406431,-0.05363032971657042,0.06814587150041919,-0.7869930860923912,0.43128591350772194,0.6789320476148512,TP3M
OLA1,Pooled_CD4,71.728649575811,-0.08268868310167884,0.09569357914051513,-0.8640985512754197,0.3875337547887403,0.6433398505634812,TP3M
CIR1,Pooled_CD4,177.67202997042702,0.24593997739460194,0.08616682830863169,2.8542303601299563,0.004314123655615184,0.04031561170569043,TP3M
GPR155,Pooled_CD4,59.09098279974144,0.0486761839359453,0.12073070517804184,0.4031798196172417,0.6868159443269861,0.8546520173227377,TP3M
WIPF1,Pooled_CD4,155.16929497366056,0.05164227294007072,0.06005736046244029,0.8598824947088318,0.38985381898115756,0.6454819686990051,TP3M
ATF2,Pooled_CD4,34.46534423642919,0.08746812614031989,0.10202846456376792,0.8572914089641347,0.3912838552277468,0.646777717457364,TP3M
ATP5MC3,Pooled_CD4,266.0451599776144,0.09463375630615377,0.05446735857561758,1.73743979478595,0.08230957219119191,0.26868292008154,TP3M
LNPK,Pooled_CD4,29.450029164753687,0.1555834562351152,0.11086736326577491,1.403329633285725,0.1605185655160578,0.3903053373321065,TP3M
MTX2,Pooled_CD4,19.752503094962492,-0.23085092855079647,0.12852901227260968,-1.7960997635394746,0.07247865205544862,0.24811672233206275,TP3M
HNRNPA3,Pooled_CD4,415.3140120586465,-0.010325450800768833,0.053275560315415284,-0.1938121483779339,0.8463229743486563,0.9371009652225282,TP3M
NFE2L2,Pooled_CD4,139.4430202284895,0.15784332800388232,0.07634447733239275,2.0675146850066892,0.03868568190962323,0.16798836872711392,TP3M
AGPS,Pooled_CD4,24.20505125678452,-0.07736921939940132,0.12141546012102045,-0.6372270823030595,0.5239769394619715,0.7529812493347396,TP3M
PRKRA,Pooled_CD4,36.27499567505703,0.006552072148082172,0.11298037509781682,0.057993011108429054,0.9537541954866319,0.9829623745191514,TP3M
PLEKHA3,Pooled_CD4,74.83830509535181,0.04984983197588442,0.08210017674292874,0.6071830043919847,0.5437294699011561,0.7637692541771692,TP3M
TTN-AS1,Pooled_CD4,13.611482434962623,0.13113584129549555,0.15950783786393005,0.8221278844451672,0.41100411690692296,0.6640895640214993,TP3M
TTN,Pooled_CD4,79.05596735756427,-0.3550854486843124,0.10046963205521119,-3.534256485473958,0.00040892405137828906,0.007797859595495298,TP3M
CCDC141,Pooled_CD4,22.144304703342044,-0.33462407275037487,0.14052526571036897,-2.3812377870898693,0.01725456996341365,0.10166962684931788,TP3M
CWC22,Pooled_CD4,52.15428569266628,-0.06853933031703949,0.10252713581203236,-0.6684994150494532,0.5038148551699635,0.7359864100918966,TP3M
UBE2E3,Pooled_CD4,32.843650161741664,-0.23261449447632085,0.09971382750969461,-2.3328208362446525,0.019657550616445762,0.1101632420547517,TP3M
LINC01934,Pooled_CD4,21.78019933863778,-0.11869903565359492,0.14953115111434767,-0.7938080779089624,0.42730716929332835,0.676530022914553,TP3M
ITGA4,Pooled_CD4,133.333186342947,-0.14678346672130188,0.11506335699061714,-1.2756751633212942,0.20207037179199172,0.44416568655241095,TP3M
SSFA2,Pooled_CD4,16.194319954148874,0.07622511239197442,0.15269690945302838,0.4991922407926815,0.6176439602810121,0.8113436142693534,TP3M
DNAJC10,Pooled_CD4,34.25774420868595,0.05117715449269745,0.10912503343122129,0.46897721708331114,0.6390859210192783,0.8250321332556895,TP3M
NUP35,Pooled_CD4,14.870461999027532,0.07964072063375996,0.14998266559590445,0.5309995012912658,0.5954191247531313,0.7984892257095534,TP3M
ZC3H15,Pooled_CD4,201.9122922804251,0.17811184542571407,0.053705321393545565,3.316465497348648,0.0009116384325337288,0.013640432726487815,TP3M
WDR75,Pooled_CD4,29.560250114118475,0.001417720047004034,0.10706740543663845,0.013241378561685875,0.9894352172105783,0.9956659175708464,TP3M
SLC40A1,Pooled_CD4,45.90255303554266,0.5099071086485042,0.21689619988117997,2.3509268900416025,0.018726712919776938,0.10712541938788578,TP3M
ASNSD1,Pooled_CD4,65.89260461014284,0.20201024461764508,0.08120262094196716,2.4877305963069243,0.01285610786674119,0.08363673628929122,TP3M
ANKAR,Pooled_CD4,14.49665145885576,-0.348871842141636,0.16487489652201864,-2.1159791423738366,0.03434658154575389,0.1560245071613397,TP3M
ORMDL1,Pooled_CD4,184.48973404505546,-0.17816066051162976,0.0788625032408521,-2.259130172009802,0.023875288813573526,0.1250088844170724,TP3M
PMS1,Pooled_CD4,18.906562418072696,0.03929222372089263,0.17662367423381442,0.22246295062845078,0.8239535117610356,0.9272378252071373,TP3M
HIBCH,Pooled_CD4,14.349888799697133,-0.41832838645000564,0.18734649421411306,-2.232912807922148,0.025554694801429,0.130052236600903,TP3M
MFSD6,Pooled_CD4,28.252743311992422,-0.11042950246413988,0.11865338415913837,-0.9306898681965228,0.35201401216408634,0.6124976690434376,TP3M
NEMP2,Pooled_CD4,9.515289986305884,0.19089677762607038,0.19520824352013025,0.9779135050020812,0.32811710514609915,,TP3M
GLS,Pooled_CD4,266.3724234309823,-0.01164287085083738,0.09337196470243117,-0.12469343327991714,0.9007662563090348,0.9624394741788163,TP3M
STAT1,Pooled_CD4,147.67053145200228,-0.442211219019958,0.1514235311069742,-2.9203599717111,0.003496272791179919,0.03465908139147339,TP3M
STAT4,Pooled_CD4,80.30746737558098,0.13512449177532448,0.09255010904695131,1.4600143983274498,0.1442861168367208,0.36749954527427453,TP3M
NABP1,Pooled_CD4,55.910981387170494,0.22179706496713872,0.12399504864249171,1.788757433424897,0.07365388893164525,0.2508245109730867,TP3M
SLC39A10,Pooled_CD4,61.42981794985595,-0.08290242601065992,0.09270903722751479,-0.8942216259587646,0.3712033236285287,0.6282386265180988,TP3M
STK17B,Pooled_CD4,643.2082285690059,0.07349730824471984,0.04749671950574116,1.5474186219500037,0.12176233367547251,0.3349201761699031,TP3M
AC114760.2,Pooled_CD4,55.477250902360296,-0.43047503980122226,0.12820625853169898,-3.357675707343003,0.0007860076959871335,0.012170933121971312,TP3M
GTF3C3,Pooled_CD4,21.60126064225689,0.0047109761936408945,0.1334398273676997,0.03530412386295719,0.9718372350151855,0.9891693640473035,TP3M
PGAP1,Pooled_CD4,28.173465291491407,0.9620974971002211,0.2476642205055769,3.884685059215312,0.00010246262247988994,0.002986699104632481,TP3M
ANKRD44,Pooled_CD4,181.59858562670897,0.004031461228673158,0.0855233193328978,0.047138736664099484,0.9624026542447753,0.9861224334769538,TP3M
AC013264.1,Pooled_CD4,30.752365363723108,-0.22441739714135475,0.19254264678381636,-1.1655464432943359,0.24379787221663884,0.49515632918427666,TP3M
SF3B1,Pooled_CD4,254.01219861968625,0.023829948012535462,0.05898077388015563,0.40402908345957067,0.6861913325799727,0.8544913202488282,TP3M
COQ10B,Pooled_CD4,81.2196693908508,0.11925939461022543,0.06534644557968183,1.8250326173411142,0.06799610736172,0.2380884615477239,TP3M
HSPD1,Pooled_CD4,223.20358633737794,0.07227319735162445,0.09073564481735977,0.7965248662430507,0.42572702827012343,0.6758511734310125,TP3M
HSPE1,Pooled_CD4,336.45171043077664,0.4919414247925908,0.10870616144534496,4.525423566169503,6.0274663199633846e-06,0.0003690845639633302,TP3M
MOB4,Pooled_CD4,45.486230170235224,0.2415931771118787,0.08792840104538877,2.7476125374686156,0.006003090361644628,0.04939721111178227,TP3M
PLCL1,Pooled_CD4,46.05410342950122,-0.19090017447472524,0.10786511310523408,-1.7698046103978167,0.07675969559956916,0.2568299697824781,TP3M
C2orf69,Pooled_CD4,23.609651689390926,-0.07044724590776448,0.12800870466040448,-0.5503316832605615,0.5820918968582605,0.7900069367665972,TP3M
TYW5,Pooled_CD4,21.202902238147928,0.2634557279459427,0.1294803256207935,2.0347162913191945,0.04187942800068168,0.1765786964250378,TP3M
MAIP1,Pooled_CD4,16.004166868150712,0.008477810347534533,0.14706138845906785,0.057648104892564604,0.9540289311952422,0.9830656642055694,TP3M
KCTD18,Pooled_CD4,14.903045252865326,-0.1940297485279648,0.1564135946378447,-1.2404915888367338,0.21479362335751473,0.4593685895681324,TP3M
BZW1,Pooled_CD4,269.91521039220385,0.23967318201622617,0.055932031833397025,4.285079124787262,1.8267416179568655e-05,0.0008443765088072174,TP3M
CLK1,Pooled_CD4,236.30154010130008,0.1483624531365476,0.07790352706625527,1.9044382035535896,0.056853137666372115,0.2135208916249221,TP3M
PPIL3,Pooled_CD4,28.894283511145566,-0.1046678713684363,0.14046927920462654,-0.745129981168074,0.4561931461629142,0.6981102949268387,TP3M
NIF3L1,Pooled_CD4,9.189958382940453,-0.5338969309908916,0.1890841146632997,-2.8235948426529482,0.004748837340615915,,TP3M
ORC2,Pooled_CD4,21.564821543246186,-0.03005106621076363,0.1477490122844404,-0.20339267076053635,0.8388281279748897,0.9339794791693656,TP3M
FAM126B,Pooled_CD4,43.654417753655764,0.42944117515789154,0.09706390784755564,4.424313678286611,9.674936121698458e-06,0.0005188103329689307,TP3M
NDUFB3,Pooled_CD4,107.45378289219025,-0.005616708260061194,0.08426501582299203,-0.06665528042930306,0.94685613613945,0.9807462379861297,TP3M
CFLAR,Pooled_CD4,190.65464321809185,-0.08979463284831282,0.0655438680085485,-1.369992885323787,0.17068912256775248,0.4039544744329646,TP3M
CASP10,Pooled_CD4,20.425045776892315,0.011717581212489133,0.1504437343539295,0.07788680108752616,0.9379180987209058,0.977558780169585,TP3M
CASP8,Pooled_CD4,137.84785307579085,0.05380867163169368,0.0692532282935957,0.7769843075556626,0.43716802871518523,0.6834826892673344,TP3M
TRAK2,Pooled_CD4,47.46602409914156,0.1861754153989171,0.09389562741571672,1.9827911109708833,0.04739076734027326,0.19018193422841956,TP3M
STRADB,Pooled_CD4,12.517402838346495,0.3221670452146224,0.1707645774683543,1.8866151867727117,0.059212102612761656,0.21852411079721276,TP3M
SUMO1,Pooled_CD4,144.6532853069542,0.11714958303539123,0.06771158624342699,1.7301261059552178,0.08360774693312846,0.27067499918788346,TP3M
NOP58,Pooled_CD4,181.64609929950296,0.3349297193539417,0.07682988688947898,4.359367596567512,1.3043884516193564e-05,0.0006433372671875714,TP3M
BMPR2,Pooled_CD4,23.047180160408413,0.07105617482326211,0.1414214567805209,0.5024426734165084,0.6153561678301083,0.8107884148308515,TP3M
FAM117B,Pooled_CD4,36.513981402301596,0.07050310226276202,0.1315398836731212,0.5359827019306433,0.5919705055750997,0.7957342428575112,TP3M
ICA1L,Pooled_CD4,18.29357504755619,-0.2444918192018767,0.15071749684110594,-1.622186038954936,0.1047635200674757,0.30928714719209816,TP3M
WDR12,Pooled_CD4,12.409604277507484,0.1809955624254696,0.15747208991836348,1.1493818524876447,0.25039855975693925,0.5001787813585383,TP3M
NBEAL1,Pooled_CD4,294.45190094640463,0.013224563903244625,0.09628254826592927,0.13735161918148248,0.890752870815491,0.9570394566844554,TP3M
CYP20A1,Pooled_CD4,70.82016555522263,-0.029474704678047386,0.07587528174084258,-0.3884625401289492,0.697673770345978,0.8613723725003809,TP3M
ABI2,Pooled_CD4,28.04036880572957,0.18452876008846184,0.12142980531189171,1.5196331709047943,0.12860319623363006,0.3454704939563921,TP3M
CD28,Pooled_CD4,106.30018312446182,0.07852377990761687,0.07678857680580295,1.0225971514773902,0.3064983569801589,0.5627602847713045,TP3M
CTLA4,Pooled_CD4,22.729014057793417,-0.32249899614156063,0.2130892920304294,-1.5134453405359636,0.1301665753572414,0.3474877838638018,TP3M
ICOS,Pooled_CD4,84.05795872665745,0.19199951021305497,0.1625299901237342,1.1813174298902351,0.23747664569404636,0.4863979490119022,TP3M
INO80D,Pooled_CD4,78.10890711991331,0.2898255227621974,0.07574718835634449,3.8262215278373692,0.00013012519821201893,0.0034088535531607584,TP3M
NDUFS1,Pooled_CD4,41.49280157291105,0.24620710564436976,0.09343394300479246,2.6350927481647775,0.008411429573738555,0.0619993748101209,TP3M
EEF1B2,Pooled_CD4,4117.80895692204,-0.04913849242461734,0.07943148926009981,-0.6186273590277589,0.5361618740894627,0.759697353072319,TP3M
ZDBF2,Pooled_CD4,33.55181893621868,0.23758322861630224,0.1269173716806302,1.8719520068076039,0.06121324357000658,0.22261894225050183,TP3M
ADAM23,Pooled_CD4,10.79520223680295,0.31988471452489126,0.274621889041985,1.164818709975396,0.24409238373024034,0.4952080600331227,TP3M
FASTKD2,Pooled_CD4,33.88101544400266,0.19847036313303168,0.1187405516666727,1.6714623635080939,0.09463038671775462,0.2915915117141764,TP3M
KLF7,Pooled_CD4,42.52047478417634,0.08455582430096023,0.09157486982471556,0.9233518372759845,0.3558238820611547,0.6150045415496173,TP3M
CREB1,Pooled_CD4,55.075423907679095,-0.06993175456961698,0.08835116899231113,-0.7915204220523995,0.4286403637500542,0.6769789496665216,TP3M
METTL21A,Pooled_CD4,22.135752724256456,-0.2138644091251865,0.1261117336196779,-1.6958327586721562,0.08991755672840704,0.2842345575703295,TP3M
CCNYL1,Pooled_CD4,18.57007024695395,0.25278921743132216,0.18649072803249672,1.3555055530013949,0.17525654058526952,0.4098821650575142,TP3M
PLEKHM3,Pooled_CD4,14.187783708175495,0.11764403062722964,0.15139442587674878,0.7770697629449345,0.4371176122598087,0.6834826892673344,TP3M
PIKFYVE,Pooled_CD4,26.058591228966506,0.0053061284608899115,0.14361042770952923,0.03694807226409942,0.9705264097695281,0.988969225606195,TP3M
LANCL1,Pooled_CD4,13.290593571280988,-0.21469562063352976,0.1684388072500353,-1.2746208794676963,0.20244346356953447,0.44449664026396823,TP3M
IKZF2,Pooled_CD4,13.60496982836471,-0.20151243995270676,0.2445881995933941,-0.8238845548873702,0.4100051571552813,0.6632593934452491,TP3M
SPAG16,Pooled_CD4,13.4968852152771,-0.04889464821375634,0.15176677133825064,-0.3221696540198661,0.7473241724608167,0.8908488624408618,TP3M
BARD1,Pooled_CD4,11.226583388547123,-0.093224216731146,0.17143588923117017,-0.543784718294541,0.5865896260109416,0.7931214175699434,TP3M
ATIC,Pooled_CD4,36.54327170017588,-0.129119407039806,0.10394269554141657,-1.2422172271678067,0.21415642523003875,0.45884806759093966,TP3M
XRCC5,Pooled_CD4,264.62656282086357,-0.035294280567075245,0.06371548091115302,-0.5539357164437126,0.579622840572987,0.7886897983954642,TP3M
RPL37A,Pooled_CD4,7108.698570309027,0.15289364815876483,0.08037028625781642,1.902365355130176,0.05712340698559898,0.21387817329659597,TP3M
ARPC2,Pooled_CD4,596.4194445626241,-0.02462537160588399,0.04688205030561581,-0.5252622580573063,0.5994008904665424,0.8015419439042132,TP3M
AAMP,Pooled_CD4,25.399593721625543,-0.06540463737119065,0.12826823021145778,-0.5099051983750553,0.6101178798791351,0.8074781211799125,TP3M
PNKD,Pooled_CD4,62.924688321118275,-0.220057901066513,0.11196087525015706,-1.9654892887790665,0.04935763418853094,0.1958130571829008,TP3M
TMBIM1,Pooled_CD4,29.34120035527892,-0.25196454688722314,0.12727552150816704,-1.9796779765781987,0.04773972479580827,0.1910067106251918,TP3M
CTDSP1,Pooled_CD4,45.64461421764709,-0.25676752685599463,0.09349929167348765,-2.7461975621447703,0.006029044547156832,0.04945797323591693,TP3M
USP37,Pooled_CD4,20.82919078713948,-0.06707347293232485,0.14821762670986513,-0.4525337129005626,0.6508845400155006,0.8310281808292898,TP3M
CNOT9,Pooled_CD4,30.718639311423864,0.3341994986368961,0.10513234036349083,3.17884580026864,0.001478627289477682,0.018963454322514735,TP3M
BCS1L,Pooled_CD4,11.0409355411852,-0.085110299913933,0.1788256335711253,-0.47594015586183636,0.634117013025105,0.8220988048143094,TP3M
